,asset_id,install_year,length_m,lat,long,slope_grade,tree_density,snapshot_date,rainfall_mm,avg_temp_c,soil_moisture_pc,num_prev_failures,last_repair_date,failure_next_30d,failure_type_predicted,risk_score,recommended_action,recommended_priority,issue_description,kw_leak,kw_flicker,kw_crack,kw_overflow,kw_burning,kw_broken,kw_jammed,kw_noise,month,month_sin,month_cos,rainfall_prev,soil_moisture_prev,failures_prev,days_since_repair,asset_age_years,rain_delta,moisture_delta,rain_stress,length_age,length_slope,type_electrical_conduit,type_gas_line,type_road,type_sewer_pipe,type_storm_drain,type_water_pipe,material_aluminum,material_asphalt,material_cast_iron,material_clay,material_composite,material_concrete,material_copper,material_corrugated_metal,material_ductile_iron,material_polyethylene,material_steel,soil_type_clay,soil_type_fill,soil_type_gravel,soil_type_loam,soil_type_sand,soil_type_silt,region_Contra Costa,region_Marin,region_Napa,region_San Francisco,region_San Mateo,region_Santa Clara,region_Solano,region_Sonoma,traffic_high,traffic_low,traffic_medium,traffic_none,traffic_unknown,moisture_stress
1216,GL-102,2003,3603.810882345156,37.62157442640831,-122.08076053180604,7.18180567044057,high,2025-04-01,52.1,21.4,29.5,10,2025-04-21,True,leak,83,schedule_repair,1,minor leak observed,1,0,0,0,0,0,0,0,4,0.8660254037844387,-0.4999999999999998,78.0,31.0,7.0,-20.0,22,0.0,0.0,374.17207542995374,79283.83941159344,25881.869430021878,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.0
1217,GL-102,1923,3603.810882345156,37.62157442640831,-122.08076053180604,3.109801607933409,medium,2025-05-01,38.0,17.1,32.5,1,2025-05-09,False,none,5,routine_maintenance,4,routine status,0,0,0,0,0,0,0,0,5,0.49999999999999994,-0.8660254037844387,52.1,29.5,10.0,-8.0,102,0.0,3.0,118.17246110146954,367588.70999920595,11207.136876604884,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,0.0
1218,GL-102,1924,3603.810882345156,37.62157442640831,-122.08076053180604,18.98093895378108,high,2025-06-01,36.5,17.5,6.5,1,2025-06-24,True,rupture,78,inspect_soon,2,structural weakness,0,0,0,0,0,0,0,0,6,1.2246467991473532e-16,-1.0,38.0,32.5,1.0,-23.0,101,0.0,0.0,692.8042718130094,363984.89911686076,68403.71435876534,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,0.0
1219,GL-102,2001,3603.810882345156,37.62157442640831,-122.08076053180604,14.903657335811529,high,2025-07-01,15.0,15.2,16.7,10,2025-07-22,True,crack,75,inspect_soon,2,minor crack observed,0,0,1,0,0,0,0,0,7,-0.4999999999999997,-0.8660254037844388,36.5,6.5,1.0,-21.0,24,0.0,10.2,223.55486003717294,86491.46117628374,53709.96249354081,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.0
1220,GL-102,1974,3603.810882345156,37.62157442640831,-122.08076053180604,15.24059090986128,low,2025-08-01,122.5,14.1,41.4,16,2025-08-17,True,crack,82,schedule_repair,3,structural crack forming,0,0,1,0,0,0,0,0,8,-0.8660254037844384,-0.5000000000000004,15.0,16.7,10.0,-16.0,51,107.5,24.7,1866.972386458007,183794.35499960298,54924.20737432875,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.0
1221,GL-102,1979,3603.810882345156,37.62157442640831,-122.08076053180604,5.5042662595831775,medium,2025-09-01,13.0,12.6,22.0,9,2025-09-18,True,corrosion,71,schedule_repair,1,rust formation,0,0,0,0,0,0,0,0,9,-1.0,-1.8369701987210297e-16,122.5,41.4,16.0,-17.0,46,0.0,0.0,71.55546137458131,165775.3005878772,19836.334645611125,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0.0
1222,GL-102,1925,3603.810882345156,37.62157442640831,-122.08076053180604,16.290066982050835,high,2025-10-01,43.8,17.2,43.4,4,2025-10-12,False,none,28,monitor,3,routine status,0,0,0,0,0,0,0,0,10,-0.8660254037844386,0.5000000000000001,13.0,22.0,9.0,-11.0,100,30.799999999999997,21.4,713.5049338138265,360381.0882345156,58706.32066404632,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0.0
1223,GL-102,1946,3603.810882345156,37.62157442640831,-122.08076053180604,19.138959074887097,medium,2025-11-01,6.8,21.5,13.5,2,2025-10-12,True,leak,78,inspect_soon,3,minor leak observed,1,0,0,0,0,0,0,0,11,-0.5000000000000004,0.8660254037844384,43.8,43.4,4.0,20.0,79,0.0,0.0,130.14492170923225,284701.0597052673,68973.1889908367,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,0.0
1236,GL-104,1974,3019.729026237277,37.57141008492791,-122.44516039962244,14.231202304998872,low,2024-12-01,113.8,13.7,6.0,4,,False,none,55,routine_maintenance,3,routine status,0,0,0,0,0,0,0,0,12,-2.4492935982947064e-16,1.0,0.0,0.0,0.0,0.0,50,0.0,0.0,1619.5108223088716,150986.45131186384,42974.37467865994,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.0
1237,GL-104,2006,3019.729026237277,37.57141008492791,-122.44516039962244,9.657834851105983,high,2025-01-01,82.8,14.2,42.0,10,2025-01-25,False,none,12,routine_maintenance,3,normal operation,0,0,0,0,0,0,0,0,1,0.49999999999999994,0.8660254037844387,113.8,6.0,4.0,-24.0,19,0.0,36.0,799.6687256715754,57374.851498508266,29164.04423049071,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.0
1238,GL-104,1931,3019.729026237277,37.57141008492791,-122.44516039962244,2.869500506381707,low,2025-02-01,117.5,16.7,44.3,15,2025-02-23,True,erosion,84,schedule_repair,2,soil erosion around asset,0,0,0,0,0,0,0,0,2,0.8660254037844386,0.5000000000000001,82.8,42.0,10.0,-22.0,94,34.7,2.299999999999997,337.16630949985057,283854.52846630407,8665.113969923406,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.0
1239,GL-104,2001,3019.729026237277,37.57141008492791,-122.44516039962244,23.65841880873799,high,2025-03-01,104.6,16.7,19.2,14,2025-03-25,False,none,14,monitor,4,functioning normally,0,0,0,0,0,0,0,0,3,1.0,6.123233995736766e-17,117.5,44.3,15.0,-24.0,24,0.0,0.0,2474.6706073939936,72473.49662969465,71442.01399162406,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,0.0
1240,GL-104,1938,3019.729026237277,37.57141008492791,-122.44516039962244,13.275179880326284,high,2025-04-01,136.0,18.5,9.3,5,2025-04-23,True,corrosion,62,schedule_repair,1,corrosion crack forming,0,0,1,0,0,0,0,0,4,0.8660254037844387,-0.4999999999999998,104.6,19.2,14.0,-22.0,87,31.400000000000006,0.0,1805.4244637243746,262716.4252826431,40087.446013142384,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,0.0
1241,GL-104,2003,3019.729026237277,37.57141008492791,-122.44516039962244,7.110989185250868,medium,2025-05-01,132.8,18.6,31.3,12,2025-05-18,False,none,54,routine_maintenance,4,normal operation,0,0,0,0,0,0,0,0,5,0.49999999999999994,-0.8660254037844387,136.0,9.3,5.0,-17.0,22,0.0,22.0,944.3393638013154,66434.0385772201,21473.260447961413,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,31.3
1242,GL-104,1983,3019.729026237277,37.57141008492791,-122.44516039962244,8.78824771648334,low,2025-06-01,118.2,12.8,6.2,15,2025-06-07,True,rupture,72,schedule_repair,2,potential rupture,0,0,0,0,0,0,0,0,6,1.2246467991473532e-16,-1.0,132.8,31.3,12.0,-6.0,42,0.0,0.0,1038.7708800883308,126828.61910196564,26538.12671922821,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.0
1243,GL-104,1939,3019.729026237277,37.57141008492791,-122.44516039962244,6.806115057983105,medium,2025-07-01,71.2,19.2,24.3,2,2025-07-24,True,leak,80,schedule_repair,1,water seepage,0,0,0,0,0,0,0,0,7,-0.4999999999999997,-0.8660254037844388,118.2,6.2,15.0,-23.0,86,0.0,18.1,484.59539212839707,259696.69625640585,20552.62319650219,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,24.3
1244,GL-104,1968,3019.729026237277,37.57141008492791,-122.44516039962244,15.059712641888114,high,2025-08-01,46.2,10.2,15.9,17,2025-08-21,True,leak,81,inspect_soon,3,minor leak observed,1,0,0,0,0,0,0,0,8,-0.8660254037844384,-0.5000000000000004,71.2,24.3,2.0,-20.0,57,0.0,0.0,695.7587240552309,172124.5544955248,45476.251391502,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,15.9
1245,GL-104,1990,3019.729026237277,37.57141008492791,-122.44516039962244,23.23955511640233,medium,2025-09-01,76.0,18.6,23.9,0,2025-09-08,True,crack,88,inspect_soon,1,crack in structure,0,0,1,0,0,0,0,0,9,-1.0,-1.8369701987210297e-16,46.2,15.9,17.0,-7.0,35,29.799999999999997,7.999999999999998,1766.2061888465769,105690.5159183047,70177.15914184114,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0
1246,GL-104,1985,3019.729026237277,37.57141008492791,-122.44516039962244,21.41316987500895,low,2025-10-01,75.3,11.2,5.7,16,2025-10-23,False,none,52,monitor,3,no issues detected,0,0,0,0,0,0,0,0,10,-0.8660254037844386,0.5000000000000001,76.0,23.9,0.0,-22.0,40,0.0,0.0,1612.4116915881739,120789.16104949109,64661.970615314174,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,5.7
1247,GL-104,1964,3019.729026237277,37.57141008492791,-122.44516039962244,11.53433364761391,high,2025-11-01,91.5,18.8,7.1,5,2025-10-23,True,crack,84,inspect_soon,2,minor crack observed,0,0,1,0,0,0,0,0,11,-0.5000000000000004,0.8660254037844384,75.3,5.7,16.0,9.0,61,16.200000000000003,1.3999999999999995,1055.3915287566726,184203.4706004739,34830.56211400501,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,0.0
1284,GL-108,1992,2235.568807060199,37.54104558927569,-121.94492879385376,21.545598021339288,low,2024-12-01,144.3,17.6,37.9,10,,False,none,49,monitor,3,routine status,0,0,0,0,0,0,0,0,12,-2.4492935982947064e-16,1.0,0.0,0.0,0.0,0.0,32,0.0,0.0,3109.0297944792596,71538.20182592637,48166.666865964056,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.0
1285,GL-108,1954,2235.568807060199,37.54104558927569,-121.94492879385376,0.9710499677245988,medium,2025-01-01,23.2,18.8,30.2,8,2025-01-18,True,blockage,69,schedule_repair,1,flow obstruction,0,0,0,0,0,0,0,0,1,0.49999999999999994,0.8660254037844387,144.3,37.9,10.0,-17.0,71,0.0,0.0,22.52835925121069,158725.38530127413,2170.8490179419264,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,0.0
1286,GL-108,1935,2235.568807060199,37.54104558927569,-121.94492879385376,10.930261757491015,low,2025-02-01,136.9,16.4,36.4,0,2025-02-08,True,crack,92,schedule_repair,3,crack in structure,0,0,1,0,0,0,0,0,2,0.8660254037844386,0.5000000000000001,23.2,30.2,8.0,-7.0,90,113.7,6.199999999999999,1496.35283460052,201201.19263541792,24435.352238049905,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.0
1287,GL-108,1934,2235.568807060199,37.54104558927569,-121.94492879385376,2.9890624813201017,low,2025-03-01,64.2,10.9,37.0,9,2025-03-12,False,none,32,monitor,4,normal operation,0,0,0,0,0,0,0,0,3,1.0,6.123233995736766e-17,136.9,36.4,0.0,-11.0,91,0.0,0.6000000000000014,191.89781130075053,203436.7614424781,6682.254845593178,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,0.0
1288,GL-108,1937,2235.568807060199,37.54104558927569,-121.94492879385376,10.449012845479158,low,2025-04-01,56.6,20.1,39.0,11,2025-04-14,True,blockage,92,schedule_repair,2,partial blockage,0,0,0,0,0,0,0,0,4,0.8660254037844387,-0.4999999999999998,64.2,37.0,9.0,-13.0,88,0.0,2.0,591.4141270541204,196730.05502129754,23359.487181924538,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.0
1289,GL-108,1924,2235.568807060199,37.54104558927569,-121.94492879385376,20.968419407285463,low,2025-05-01,34.7,21.5,15.7,1,2025-05-06,False,none,38,monitor,4,routine status,0,0,0,0,0,0,0,0,5,0.49999999999999994,-0.8660254037844387,56.6,39.0,11.0,-5.0,101,0.0,0.0,727.6041534328057,225792.44951308012,46876.34436028309,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,15.7
1290,GL-108,2012,2235.568807060199,37.54104558927569,-121.94492879385376,15.589688175090837,low,2025-06-01,95.3,14.9,39.9,14,2025-06-19,True,corrosion,86,schedule_repair,3,rust formation,0,0,0,0,0,0,0,0,6,1.2246467991473532e-16,-1.0,34.7,15.7,1.0,-18.0,13,60.599999999999994,24.2,1485.6972830861566,29062.394491782587,34851.820596028316,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,0.0
1291,GL-108,1975,2235.568807060199,37.54104558927569,-121.94492879385376,18.42350584527212,high,2025-07-01,102.8,12.7,31.2,15,2025-07-06,True,rupture,67,schedule_repair,3,potential rupture,0,0,0,0,0,0,0,0,7,-0.4999999999999997,-0.8660254037844388,95.3,39.9,14.0,-5.0,50,7.5,0.0,1893.936400893974,111778.44035300995,41187.0149843816,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,0.0
1292,GL-108,1992,2235.568807060199,37.54104558927569,-121.94492879385376,8.760553610850337,low,2025-08-01,70.1,10.2,16.6,1,2025-08-17,True,leak,73,inspect_soon,3,water seepage,0,0,0,0,0,0,0,0,8,-0.8660254037844384,-0.5000000000000004,102.8,31.2,15.0,-16.0,33,0.0,0.0,614.1148081206086,73773.77063298658,19584.820384995608,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,0.0
1293,GL-108,2005,2235.568807060199,37.54104558927569,-121.94492879385376,23.599352362259506,high,2025-09-01,8.4,12.8,44.5,12,2025-09-25,True,leak,66,schedule_repair,3,minor leak observed,1,0,0,0,0,0,0,0,9,-1.0,-1.8369701987210297e-16,70.1,16.6,1.0,-24.0,20,0.0,27.9,198.23455984297985,44711.37614120398,52757.976007889774,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0
1294,GL-108,2001,2235.568807060199,37.54104558927569,-121.94492879385376,17.73816053061112,high,2025-10-01,137.7,18.4,43.0,17,2025-10-22,True,leak,77,schedule_repair,3,water seepage,0,0,0,0,0,0,0,0,10,-0.8660254037844386,0.5000000000000001,8.4,44.5,12.0,-21.0,24,129.29999999999998,0.0,2442.544705065151,53653.65136944478,39654.87837686061,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0
1295,GL-108,2010,2235.568807060199,37.54104558927569,-121.94492879385376,10.572604198220018,low,2025-11-01,147.0,20.9,28.0,18,2025-10-22,True,blockage,85,schedule_repair,2,jammed drain overflow risk,0,0,0,1,0,0,1,0,11,-0.5000000000000004,0.8660254037844384,137.7,43.0,17.0,10.0,15,9.300000000000011,0.0,1554.1728171383427,33533.53210590299,23635.78415493438,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0.0
1308,GL-110,1926,2371.3184892258537,37.49980604986976,-121.93325802556885,23.6932047262628,medium,2024-12-01,115.8,14.3,17.8,17,2024-12-24,True,leak,92,schedule_repair,2,fluid loss detected,0,0,0,0,0,0,0,0,12,-2.4492935982947064e-16,1.0,0.0,0.0,0.0,-23.0,98,0.0,0.0,2743.673107301232,232389.21194413365,56184.13443640036,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,0.0
1309,GL-110,1973,2371.3184892258537,37.49980604986976,-121.93325802556885,22.27088664105775,medium,2025-01-01,38.2,10.4,15.3,1,2025-01-19,True,crack,70,inspect_soon,2,minor crack observed,0,0,1,0,0,0,0,0,1,0.49999999999999994,0.8660254037844387,115.8,17.8,17.0,-18.0,52,0.0,0.0,850.7478696884061,123308.56143974439,52811.36526339331,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,15.3
1310,GL-110,2004,2371.3184892258537,37.49980604986976,-121.93325802556885,8.070868066739349,low,2025-02-01,28.8,13.4,18.6,12,2025-02-20,True,corrosion,78,schedule_repair,1,rust formation,0,0,0,0,0,0,0,0,2,0.8660254037844386,0.5000000000000001,38.2,15.3,1.0,-19.0,21,0.0,3.3000000000000007,232.44100032209326,49797.688273742926,19138.59867076154,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,0.0
1311,GL-110,1941,2371.3184892258537,37.49980604986976,-121.93325802556885,10.178933177149757,low,2025-03-01,56.7,17.8,11.5,14,2025-03-24,True,leak,77,schedule_repair,2,minor leak observed,1,0,0,0,0,0,0,0,3,1.0,6.123233995736766e-17,28.8,18.6,12.0,-23.0,84,27.900000000000002,0.0,577.1455111443912,199190.7530949717,24137.49244356968,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.0
1312,GL-110,1974,2371.3184892258537,37.49980604986976,-121.93325802556885,20.20941440565076,low,2025-04-01,58.8,17.8,21.1,7,2025-04-20,True,crack,81,inspect_soon,1,minor crack observed,0,0,1,0,0,0,0,0,4,0.8660254037844387,-0.4999999999999998,56.7,11.5,14.0,-19.0,51,2.0999999999999943,9.600000000000001,1188.3135670522647,120937.24295051854,47922.95803654697,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0.0
1313,GL-110,1941,2371.3184892258537,37.49980604986976,-121.93325802556885,14.89288520440134,high,2025-05-01,131.0,10.9,41.2,4,2025-05-10,True,crack,95,schedule_repair,3,minor crack observed,0,0,1,0,0,0,0,0,5,0.49999999999999994,-0.8660254037844387,58.8,21.1,7.0,-9.0,84,72.2,20.1,1950.9679617765755,199190.7530949717,35315.77404311505,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.0
1314,GL-110,1932,2371.3184892258537,37.49980604986976,-121.93325802556885,13.716270506773864,medium,2025-06-01,92.7,13.4,14.0,4,2025-06-24,True,erosion,77,schedule_repair,2,soil erosion around asset,0,0,0,0,0,0,0,0,6,1.2246467991473532e-16,-1.0,131.0,41.2,4.0,-23.0,93,0.0,0.0,1271.4982759779373,220532.61949800438,32525.64585593613,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0.0
1315,GL-110,1972,2371.3184892258537,37.49980604986976,-121.93325802556885,23.15675785803848,medium,2025-07-01,60.9,16.8,32.4,6,2025-07-17,True,crack,77,schedule_repair,2,structural crack forming,0,0,1,0,0,0,0,0,7,-0.4999999999999997,-0.8660254037844388,92.7,14.0,4.0,-16.0,53,0.0,18.4,1410.2465535545432,125679.87992897024,54912.04805929272,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0.0
1316,GL-110,1928,2371.3184892258537,37.49980604986976,-121.93325802556885,13.419903055325896,high,2025-08-01,80.1,13.8,10.7,11,2025-08-16,False,none,24,monitor,5,functioning normally,0,0,0,0,0,0,0,0,8,-0.8660254037844384,-0.5000000000000004,60.9,32.4,6.0,-15.0,97,19.199999999999996,0.0,1074.9342347316042,230017.8934549078,31822.864238712824,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0.0
1317,GL-110,1980,2371.3184892258537,37.49980604986976,-121.93325802556885,12.894288305392047,medium,2025-09-01,143.0,15.0,19.2,11,2025-09-25,True,leak,81,schedule_repair,2,minor leak observed,1,0,0,0,0,0,0,0,9,-1.0,-1.8369701987210297e-16,80.1,10.7,11.0,-24.0,45,62.900000000000006,8.5,1843.8832276710627,106709.33201516341,30576.46426398486,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,19.2
1318,GL-110,1923,2371.3184892258537,37.49980604986976,-121.93325802556885,1.1058762394102155,medium,2025-10-01,17.0,18.6,17.8,8,2025-10-09,False,none,27,monitor,5,no issues detected,0,0,0,0,0,0,0,0,10,-0.8660254037844386,0.5000000000000001,143.0,19.2,11.0,-8.0,102,0.0,0.0,18.799896069973663,241874.4859010371,2622.3847733090006,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,0.0
1319,GL-110,1930,2371.3184892258537,37.49980604986976,-121.93325802556885,1.7888314614954994,medium,2025-11-01,31.1,10.1,42.5,3,2025-10-09,False,none,9,monitor,5,functioning normally,0,0,0,0,0,0,0,0,11,-0.5000000000000004,0.8660254037844384,17.0,17.8,8.0,23.0,95,14.100000000000001,24.7,55.632658452510036,225275.2564764561,4241.8891187531835,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.0
1404,GL-118,1940,3251.7367784719186,38.21950151041503,-122.16718046775948,16.313497017203556,medium,2024-12-01,144.8,14.2,14.6,11,,False,none,25,monitor,4,no issues detected,0,0,0,0,0,0,0,0,12,-2.4492935982947064e-16,1.0,0.0,0.0,0.0,0.0,84,0.0,0.0,2362.194368091075,273145.88939164113,53047.19823633274,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,14.6
1405,GL-118,1924,3251.7367784719186,38.21950151041503,-122.16718046775948,15.18114974847832,low,2025-01-01,44.7,17.0,42.8,0,,False,none,9,routine_maintenance,3,no issues detected,0,0,0,0,0,0,0,0,1,0.49999999999999994,0.8660254037844387,144.8,14.6,11.0,0.0,101,0.0,28.199999999999996,678.597393756981,328425.4146256638,49365.10297661667,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.0
1406,GL-118,1970,3251.7367784719186,38.21950151041503,-122.16718046775948,10.276700305727925,low,2025-02-01,33.5,11.7,34.4,6,,False,none,5,routine_maintenance,4,routine status,0,0,0,0,0,0,0,0,2,0.8660254037844386,0.5000000000000001,44.7,42.8,0.0,0.0,55,0.0,0.0,344.2694602418855,178845.5228159555,33417.1243454691,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0.0
1407,GL-118,1966,3251.7367784719186,38.21950151041503,-122.16718046775948,7.850128610194781,medium,2025-03-01,31.6,20.2,30.6,6,,False,none,13,monitor,4,functioning normally,0,0,0,0,0,0,0,0,3,1.0,6.123233995736766e-17,33.5,34.4,6.0,0.0,59,0.0,0.0,248.06406408215508,191852.4699298432,25526.551917505014,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.0
1408,GL-118,1954,3251.7367784719186,38.21950151041503,-122.16718046775948,22.76869127653154,high,2025-04-01,83.8,10.3,34.8,12,,False,none,1,monitor,3,normal operation,0,0,0,0,0,0,0,0,4,0.8660254037844387,-0.4999999999999998,31.6,30.6,6.0,0.0,71,52.199999999999996,4.199999999999996,1908.016328973343,230873.31127150622,74037.79082157035,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0.0
1409,GL-118,2018,3251.7367784719186,38.21950151041503,-122.16718046775948,24.212657251005407,high,2025-05-01,142.4,11.2,8.0,8,,False,none,26,monitor,5,normal operation,0,0,0,0,0,0,0,0,5,0.49999999999999994,-0.8660254037844387,83.8,34.8,12.0,0.0,7,58.60000000000001,0.0,3447.88239254317,22762.15744930343,78733.18808762907,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,0.0
1410,GL-118,2004,3251.7367784719186,38.21950151041503,-122.16718046775948,12.441554140393306,low,2025-06-01,91.2,11.4,7.7,4,,False,none,8,monitor,5,no issues detected,0,0,0,0,0,0,0,0,6,1.2246467991473532e-16,-1.0,142.4,8.0,8.0,0.0,21,0.0,0.0,1134.6697376038696,68286.47234791028,40456.65917966649,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,0.0
