asset_id,type,material,install_year,length_m,lat,long,soil_type,slope_grade,region,tree_density,traffic,snapshot_date,rainfall_mm,avg_temp_c,soil_moisture_pc,num_prev_failures,last_repair_date,failure_next_30d,failure_type_predicted,risk_score,recommended_action,recommended_priority,emergency_response,issue_description
EC-066,electrical_conduit,PVC,1990,1614.697995753345,37.808624519489896,-122.07097014600694,sand,19.985259972726062,Contra Costa,low,high,2025-03-01,93.7,13.8,27.9,5,2025-03-25,True,crack,89,schedule_repair,2,True,crack exposing wires
EC-066,electrical_conduit,PVC,1990,1614.697995753345,37.808624519489896,-122.07097014600694,sand,19.985259972726062,Contra Costa,low,high,2025-04-01,54.5,15.1,21.2,6,2025-04-14,True,corrosion,97,schedule_repair,1,True,burning smell corrosion
EC-066,electrical_conduit,PVC,1990,1614.697995753345,37.808624519489896,-122.07097014600694,sand,19.985259972726062,Contra Costa,low,high,2025-05-01,68.9,15.2,25.7,7,2025-05-08,True,corrosion,100,schedule_repair,1,True,burning smell corrosion
EC-066,electrical_conduit,PVC,1990,1614.697995753345,37.808624519489896,-122.07097014600694,sand,19.985259972726062,Contra Costa,low,high,2025-06-01,1.7,20.6,14.8,8,2025-06-18,True,corrosion,100,schedule_repair,1,True,burning smell corrosion
EC-066,electrical_conduit,PVC,1990,1614.697995753345,37.808624519489896,-122.07097014600694,sand,19.985259972726062,Contra Costa,low,high,2025-07-01,2.3,17.6,11.5,9,2025-07-16,True,blockage,100,schedule_repair,1,True,flicker from damaged conduit
EC-066,electrical_conduit,PVC,1990,1614.697995753345,37.808624519489896,-122.07097014600694,sand,19.985259972726062,Contra Costa,low,high,2025-08-01,3.7,19.0,10.8,10,2025-08-21,True,blockage,100,schedule_repair,1,True,flicker from damaged conduit
EC-066,electrical_conduit,PVC,1990,1614.697995753345,37.808624519489896,-122.07097014600694,sand,19.985259972726062,Contra Costa,low,high,2025-09-01,6.3,16.6,11.0,11,2025-09-22,True,crack,100,schedule_repair,1,True,crack exposing wires
EC-066,electrical_conduit,PVC,1990,1614.697995753345,37.808624519489896,-122.07097014600694,sand,19.985259972726062,Contra Costa,low,high,2025-10-01,36.1,16.4,15.9,12,2025-10-18,True,corrosion,100,schedule_repair,1,True,burning smell corrosion
EC-066,electrical_conduit,PVC,1990,1614.697995753345,37.808624519489896,-122.07097014600694,sand,19.985259972726062,Contra Costa,low,high,2025-11-01,53.7,16.3,21.2,12,2025-10-18,True,crack,100,schedule_repair,1,True,crack exposing wires
EC-067,electrical_conduit,aluminum,2018,3743.8158550144553,37.58306329444416,-121.98813961606209,loam,24.65642489667038,Alameda,high,medium,2024-12-01,104.4,12.9,26.6,0,,False,none,12,monitor,9,False,minor surface crack detected
EC-067,electrical_conduit,aluminum,2018,3743.8158550144553,37.58306329444416,-121.98813961606209,loam,24.65642489667038,Alameda,high,medium,2025-01-01,119.2,13.0,41.3,0,,False,none,1,monitor,10,False,small leak potential identified
EC-067,electrical_conduit,aluminum,2018,3743.8158550144553,37.58306329444416,-121.98813961606209,loam,24.65642489667038,Alameda,high,medium,2025-02-01,128.3,11.2,37.5,0,,False,none,11,monitor,9,False,slight noise during operation
EC-067,electrical_conduit,aluminum,2018,3743.8158550144553,37.58306329444416,-121.98813961606209,loam,24.65642489667038,Alameda,high,medium,2025-03-01,115.3,12.3,35.3,0,,False,none,8,monitor,10,False,minor surface crack detected
EC-067,electrical_conduit,aluminum,2018,3743.8158550144553,37.58306329444416,-121.98813961606209,loam,24.65642489667038,Alameda,high,medium,2025-04-01,33.6,13.4,23.2,0,,False,none,12,monitor,9,False,slight noise during operation
EC-067,electrical_conduit,aluminum,2018,3743.8158550144553,37.58306329444416,-121.98813961606209,loam,24.65642489667038,Alameda,high,medium,2025-05-01,45.2,15.8,28.4,0,,False,none,6,monitor,10,False,slight noise during operation
EC-067,electrical_conduit,aluminum,2018,3743.8158550144553,37.58306329444416,-121.98813961606209,loam,24.65642489667038,Alameda,high,medium,2025-06-01,1.2,19.7,9.4,0,,False,none,16,monitor,9,False,slight noise during operation
EC-067,electrical_conduit,aluminum,2018,3743.8158550144553,37.58306329444416,-121.98813961606209,loam,24.65642489667038,Alameda,high,medium,2025-07-01,1.5,19.3,10.3,0,,False,none,4,monitor,10,False,small leak potential identified
EC-067,electrical_conduit,aluminum,2018,3743.8158550144553,37.58306329444416,-121.98813961606209,loam,24.65642489667038,Alameda,high,medium,2025-08-01,8.9,20.2,7.2,0,,False,none,12,monitor,9,False,small leak potential identified
EC-067,electrical_conduit,aluminum,2018,3743.8158550144553,37.58306329444416,-121.98813961606209,loam,24.65642489667038,Alameda,high,medium,2025-09-01,8.2,21.1,10.2,0,,False,none,4,monitor,10,False,minor surface crack detected
EC-067,electrical_conduit,aluminum,2018,3743.8158550144553,37.58306329444416,-121.98813961606209,loam,24.65642489667038,Alameda,high,medium,2025-10-01,21.4,17.6,22.8,0,,False,none,20,monitor,9,False,minor surface crack detected
EC-067,electrical_conduit,aluminum,2018,3743.8158550144553,37.58306329444416,-121.98813961606209,loam,24.65642489667038,Alameda,high,medium,2025-11-01,58.2,17.1,23.4,0,,False,none,8,monitor,10,False,small leak potential identified
EC-068,electrical_conduit,steel,1997,321.08339893109485,37.35937972619206,-121.88384518158256,silt,6.310923608600519,Santa Clara,high,high,2024-12-01,98.8,12.4,42.4,2,2024-12-20,True,crack,65,inspect_soon,4,True,crack exposing wires
EC-068,electrical_conduit,steel,1997,321.08339893109485,37.35937972619206,-121.88384518158256,silt,6.310923608600519,Santa Clara,high,high,2025-01-01,147.3,11.3,44.9,3,2025-01-19,True,corrosion,54,inspect_soon,5,True,burning smell corrosion
EC-068,electrical_conduit,steel,1997,321.08339893109485,37.35937972619206,-121.88384518158256,silt,6.310923608600519,Santa Clara,high,high,2025-02-01,143.1,12.2,42.4,4,2025-02-17,True,corrosion,74,schedule_repair,3,True,burning smell corrosion
EC-068,electrical_conduit,steel,1997,321.08339893109485,37.35937972619206,-121.88384518158256,silt,6.310923608600519,Santa Clara,high,high,2025-03-01,103.4,13.3,25.8,5,2025-03-21,True,crack,82,schedule_repair,2,True,crack exposing wires
EC-068,electrical_conduit,steel,1997,321.08339893109485,37.35937972619206,-121.88384518158256,silt,6.310923608600519,Santa Clara,high,high,2025-04-01,64.9,16.4,19.7,6,2025-04-14,True,blockage,88,schedule_repair,2,True,flicker from damaged conduit
EC-068,electrical_conduit,steel,1997,321.08339893109485,37.35937972619206,-121.88384518158256,silt,6.310923608600519,Santa Clara,high,high,2025-05-01,47.1,13.6,23.3,7,2025-05-18,True,corrosion,100,schedule_repair,1,True,burning smell corrosion
EC-068,electrical_conduit,steel,1997,321.08339893109485,37.35937972619206,-121.88384518158256,silt,6.310923608600519,Santa Clara,high,high,2025-06-01,4.2,21.8,11.0,8,2025-06-12,True,crack,100,schedule_repair,1,True,crack exposing wires
EC-068,electrical_conduit,steel,1997,321.08339893109485,37.35937972619206,-121.88384518158256,silt,6.310923608600519,Santa Clara,high,high,2025-07-01,3.4,19.4,13.6,9,2025-07-12,True,corrosion,100,schedule_repair,1,True,burning smell corrosion
EC-068,electrical_conduit,steel,1997,321.08339893109485,37.35937972619206,-121.88384518158256,silt,6.310923608600519,Santa Clara,high,high,2025-08-01,9.5,18.4,10.1,10,2025-08-10,True,crack,100,schedule_repair,1,True,crack exposing wires
EC-068,electrical_conduit,steel,1997,321.08339893109485,37.35937972619206,-121.88384518158256,silt,6.310923608600519,Santa Clara,high,high,2025-09-01,5.6,21.7,9.1,11,2025-09-06,True,blockage,100,schedule_repair,1,True,flicker from damaged conduit
EC-068,electrical_conduit,steel,1997,321.08339893109485,37.35937972619206,-121.88384518158256,silt,6.310923608600519,Santa Clara,high,high,2025-10-01,59.8,14.1,16.1,12,2025-10-23,True,blockage,100,schedule_repair,1,True,flicker from damaged conduit
EC-068,electrical_conduit,steel,1997,321.08339893109485,37.35937972619206,-121.88384518158256,silt,6.310923608600519,Santa Clara,high,high,2025-11-01,29.6,17.1,15.6,12,2025-10-23,True,crack,100,schedule_repair,1,True,crack exposing wires
SD-069,storm_drain,PVC,2007,1219.927813137301,37.90422371004704,-122.0102148200635,clay,18.43513015234548,Contra Costa,medium,medium,2024-12-01,131.0,11.4,37.3,0,,False,none,28,monitor,8,False,slight noise during operation
SD-069,storm_drain,PVC,2007,1219.927813137301,37.90422371004704,-122.0102148200635,clay,18.43513015234548,Contra Costa,medium,medium,2025-01-01,124.8,11.0,26.7,0,,False,none,22,monitor,8,False,minor surface crack detected
SD-069,storm_drain,PVC,2007,1219.927813137301,37.90422371004704,-122.0102148200635,clay,18.43513015234548,Contra Costa,medium,medium,2025-02-01,115.0,13.4,39.0,0,,False,none,25,monitor,8,False,small leak potential identified
SD-069,storm_drain,PVC,2007,1219.927813137301,37.90422371004704,-122.0102148200635,clay,18.43513015234548,Contra Costa,medium,medium,2025-03-01,108.3,11.6,28.8,0,,False,none,30,monitor,8,False,small leak potential identified
SD-069,storm_drain,PVC,2007,1219.927813137301,37.90422371004704,-122.0102148200635,clay,18.43513015234548,Contra Costa,medium,medium,2025-04-01,79.5,13.7,18.6,0,,False,none,24,monitor,8,False,small leak potential identified
SD-069,storm_drain,PVC,2007,1219.927813137301,37.90422371004704,-122.0102148200635,clay,18.43513015234548,Contra Costa,medium,medium,2025-05-01,71.5,15.8,29.3,0,,False,none,32,monitor,7,False,slight noise during operation
SD-069,storm_drain,PVC,2007,1219.927813137301,37.90422371004704,-122.0102148200635,clay,18.43513015234548,Contra Costa,medium,medium,2025-06-01,4.6,19.8,9.5,0,,False,none,30,monitor,8,False,small leak potential identified
SD-069,storm_drain,PVC,2007,1219.927813137301,37.90422371004704,-122.0102148200635,clay,18.43513015234548,Contra Costa,medium,medium,2025-07-01,5.3,20.9,12.4,0,,False,none,22,monitor,8,False,small leak potential identified
SD-069,storm_drain,PVC,2007,1219.927813137301,37.90422371004704,-122.0102148200635,clay,18.43513015234548,Contra Costa,medium,medium,2025-08-01,7.2,19.0,13.9,0,,False,none,21,monitor,8,False,small leak potential identified
SD-069,storm_drain,PVC,2007,1219.927813137301,37.90422371004704,-122.0102148200635,clay,18.43513015234548,Contra Costa,medium,medium,2025-09-01,8.2,16.2,8.7,0,,False,none,24,monitor,8,False,small leak potential identified
SD-069,storm_drain,PVC,2007,1219.927813137301,37.90422371004704,-122.0102148200635,clay,18.43513015234548,Contra Costa,medium,medium,2025-10-01,49.9,14.0,16.7,0,,False,none,35,monitor,7,False,minor surface crack detected
SD-069,storm_drain,PVC,2007,1219.927813137301,37.90422371004704,-122.0102148200635,clay,18.43513015234548,Contra Costa,medium,medium,2025-11-01,56.7,16.8,21.7,0,,False,none,21,monitor,8,False,minor surface crack detected
WP-070,water_pipe,PVC,1990,3398.720572531003,38.56715818422197,-122.6719222639338,silt,16.2205710072894,Sonoma,medium,none,2024-12-01,117.4,12.7,33.3,0,,False,none,47,inspect_soon,6,False,small leak potential identified
WP-070,water_pipe,PVC,1990,3398.720572531003,38.56715818422197,-122.6719222639338,silt,16.2205710072894,Sonoma,medium,none,2025-01-01,85.2,10.8,41.8,1,2025-01-21,True,leak,44,inspect_soon,6,True,pipe leak detected
WP-070,water_pipe,PVC,1990,3398.720572531003,38.56715818422197,-122.6719222639338,silt,16.2205710072894,Sonoma,medium,none,2025-02-01,149.3,10.8,25.2,2,2025-02-10,True,corrosion,54,inspect_soon,5,True,corrosion leak risk
WP-070,water_pipe,PVC,1990,3398.720572531003,38.56715818422197,-122.6719222639338,silt,16.2205710072894,Sonoma,medium,none,2025-03-01,135.1,11.3,43.3,3,2025-03-12,True,corrosion,71,schedule_repair,3,True,corrosion leak risk
WP-070,water_pipe,PVC,1990,3398.720572531003,38.56715818422197,-122.6719222639338,silt,16.2205710072894,Sonoma,medium,none,2025-04-01,46.8,13.8,21.8,4,2025-04-21,True,rupture,75,schedule_repair,3,True,broken pipe rupture
WP-070,water_pipe,PVC,1990,3398.720572531003,38.56715818422197,-122.6719222639338,silt,16.2205710072894,Sonoma,medium,none,2025-05-01,42.3,14.8,21.8,5,2025-05-22,True,rupture,95,schedule_repair,1,True,broken pipe rupture
WP-070,water_pipe,PVC,1990,3398.720572531003,38.56715818422197,-122.6719222639338,silt,16.2205710072894,Sonoma,medium,none,2025-06-01,1.9,20.1,5.9,6,2025-06-08,True,crack,94,schedule_repair,1,True,crack causing leak
WP-070,water_pipe,PVC,1990,3398.720572531003,38.56715818422197,-122.6719222639338,silt,16.2205710072894,Sonoma,medium,none,2025-07-01,6.5,21.3,9.4,7,2025-07-23,True,corrosion,100,schedule_repair,1,True,corrosion leak risk
WP-070,water_pipe,PVC,1990,3398.720572531003,38.56715818422197,-122.6719222639338,silt,16.2205710072894,Sonoma,medium,none,2025-08-01,0.4,19.2,13.9,8,2025-08-10,True,crack,100,schedule_repair,1,True,crack causing leak
WP-070,water_pipe,PVC,1990,3398.720572531003,38.56715818422197,-122.6719222639338,silt,16.2205710072894,Sonoma,medium,none,2025-09-01,3.3,19.7,5.6,9,2025-09-15,True,crack,100,schedule_repair,1,True,crack causing leak
WP-070,water_pipe,PVC,1990,3398.720572531003,38.56715818422197,-122.6719222639338,silt,16.2205710072894,Sonoma,medium,none,2025-10-01,37.5,15.1,16.6,10,2025-10-22,True,crack,100,schedule_repair,1,True,crack causing leak
WP-070,water_pipe,PVC,1990,3398.720572531003,38.56715818422197,-122.6719222639338,silt,16.2205710072894,Sonoma,medium,none,2025-11-01,32.8,16.4,15.7,10,2025-10-22,True,corrosion,100,schedule_repair,1,True,corrosion leak risk
SD-071,storm_drain,PVC,1995,1900.0754034969336,38.27596063039823,-121.9806624372432,loam,9.077057409965878,Solano,medium,medium,2024-12-01,90.9,13.4,39.5,4,2024-12-10,True,crack,69,inspect_soon,4,True,crack in drain
SD-071,storm_drain,PVC,1995,1900.0754034969336,38.27596063039823,-121.9806624372432,loam,9.077057409965878,Solano,medium,medium,2025-01-01,127.0,10.1,39.5,5,2025-01-15,True,blockage,78,schedule_repair,3,True,jammed drain overflow risk
SD-071,storm_drain,PVC,1995,1900.0754034969336,38.27596063039823,-121.9806624372432,loam,9.077057409965878,Solano,medium,medium,2025-02-01,133.9,12.2,42.7,6,2025-02-16,True,blockage,90,schedule_repair,2,True,jammed drain overflow risk
SD-071,storm_drain,PVC,1995,1900.0754034969336,38.27596063039823,-121.9806624372432,loam,9.077057409965878,Solano,medium,medium,2025-03-01,145.4,12.1,30.8,7,2025-03-06,True,crack,100,schedule_repair,1,True,crack in drain
SD-071,storm_drain,PVC,1995,1900.0754034969336,38.27596063039823,-121.9806624372432,loam,9.077057409965878,Solano,medium,medium,2025-04-01,56.5,15.5,23.8,8,2025-04-12,True,crack,100,schedule_repair,1,True,crack in drain
SD-071,storm_drain,PVC,1995,1900.0754034969336,38.27596063039823,-121.9806624372432,loam,9.077057409965878,Solano,medium,medium,2025-05-01,61.0,15.9,24.8,9,2025-05-24,True,blockage,100,schedule_repair,1,True,jammed drain overflow risk
SD-071,storm_drain,PVC,1995,1900.0754034969336,38.27596063039823,-121.9806624372432,loam,9.077057409965878,Solano,medium,medium,2025-06-01,1.3,18.8,13.4,10,2025-06-21,True,crack,100,schedule_repair,1,True,crack in drain
SD-071,storm_drain,PVC,1995,1900.0754034969336,38.27596063039823,-121.9806624372432,loam,9.077057409965878,Solano,medium,medium,2025-07-01,10.0,20.5,11.4,11,2025-07-19,True,corrosion,100,schedule_repair,1,True,corrosion crack forming
SD-071,storm_drain,PVC,1995,1900.0754034969336,38.27596063039823,-121.9806624372432,loam,9.077057409965878,Solano,medium,medium,2025-08-01,3.4,16.0,9.8,12,2025-08-14,True,crack,100,schedule_repair,1,True,crack in drain
SD-071,storm_drain,PVC,1995,1900.0754034969336,38.27596063039823,-121.9806624372432,loam,9.077057409965878,Solano,medium,medium,2025-09-01,2.4,18.7,5.7,13,2025-09-10,True,crack,100,schedule_repair,1,True,crack in drain
SD-071,storm_drain,PVC,1995,1900.0754034969336,38.27596063039823,-121.9806624372432,loam,9.077057409965878,Solano,medium,medium,2025-10-01,25.7,16.6,15.5,14,2025-10-24,True,crack,100,schedule_repair,1,True,crack in drain
SD-071,storm_drain,PVC,1995,1900.0754034969336,38.27596063039823,-121.9806624372432,loam,9.077057409965878,Solano,medium,medium,2025-11-01,42.7,17.7,15.5,14,2025-10-24,True,corrosion,100,schedule_repair,1,True,corrosion crack forming
SP-072,sewer_pipe,cast_iron,1987,517.8945383758146,37.531732445807066,-122.3988319624792,bedrock,9.13392049185144,San Mateo,medium,low,2024-12-01,136.7,10.4,37.7,3,2024-12-24,True,crack,61,inspect_soon,4,True,crack causing leak
SP-072,sewer_pipe,cast_iron,1987,517.8945383758146,37.531732445807066,-122.3988319624792,bedrock,9.13392049185144,San Mateo,medium,low,2025-01-01,122.3,10.7,39.7,4,2025-01-24,True,crack,79,schedule_repair,3,True,crack causing leak
SP-072,sewer_pipe,cast_iron,1987,517.8945383758146,37.531732445807066,-122.3988319624792,bedrock,9.13392049185144,San Mateo,medium,low,2025-02-01,92.0,13.0,31.1,5,2025-02-06,True,corrosion,85,schedule_repair,2,True,corrosion leak risk
SP-072,sewer_pipe,cast_iron,1987,517.8945383758146,37.531732445807066,-122.3988319624792,bedrock,9.13392049185144,San Mateo,medium,low,2025-03-01,137.1,13.6,35.4,6,2025-03-15,True,leak,89,schedule_repair,2,True,pipe leak detected
SP-072,sewer_pipe,cast_iron,1987,517.8945383758146,37.531732445807066,-122.3988319624792,bedrock,9.13392049185144,San Mateo,medium,low,2025-04-01,74.1,16.6,20.4,7,2025-04-20,True,corrosion,100,schedule_repair,1,True,corrosion leak risk
SP-072,sewer_pipe,cast_iron,1987,517.8945383758146,37.531732445807066,-122.3988319624792,bedrock,9.13392049185144,San Mateo,medium,low,2025-05-01,76.8,16.5,29.8,8,2025-05-23,True,corrosion,100,schedule_repair,1,True,corrosion leak risk
SP-072,sewer_pipe,cast_iron,1987,517.8945383758146,37.531732445807066,-122.3988319624792,bedrock,9.13392049185144,San Mateo,medium,low,2025-06-01,1.0,20.3,10.0,9,2025-06-06,True,corrosion,100,schedule_repair,1,True,corrosion leak risk
SP-072,sewer_pipe,cast_iron,1987,517.8945383758146,37.531732445807066,-122.3988319624792,bedrock,9.13392049185144,San Mateo,medium,low,2025-07-01,2.3,20.5,11.3,10,2025-07-19,True,leak,100,schedule_repair,1,True,pipe leak detected
SP-072,sewer_pipe,cast_iron,1987,517.8945383758146,37.531732445807066,-122.3988319624792,bedrock,9.13392049185144,San Mateo,medium,low,2025-08-01,4.6,16.2,13.8,11,2025-08-20,True,rupture,100,schedule_repair,1,True,broken pipe rupture
SP-072,sewer_pipe,cast_iron,1987,517.8945383758146,37.531732445807066,-122.3988319624792,bedrock,9.13392049185144,San Mateo,medium,low,2025-09-01,3.4,21.5,5.2,12,2025-09-06,True,corrosion,100,schedule_repair,1,True,corrosion leak risk
SP-072,sewer_pipe,cast_iron,1987,517.8945383758146,37.531732445807066,-122.3988319624792,bedrock,9.13392049185144,San Mateo,medium,low,2025-10-01,58.2,16.4,24.3,13,2025-10-14,True,corrosion,100,schedule_repair,1,True,corrosion leak risk
SP-072,sewer_pipe,cast_iron,1987,517.8945383758146,37.531732445807066,-122.3988319624792,bedrock,9.13392049185144,San Mateo,medium,low,2025-11-01,26.6,14.9,17.6,13,2025-10-14,True,corrosion,100,schedule_repair,1,True,corrosion leak risk
EC-073,electrical_conduit,steel,1953,101.02998232752162,37.452694210589456,-122.08450935663764,loam,24.55946542271516,Santa Clara,high,high,2024-12-01,130.4,13.4,30.1,3,2024-12-08,True,crack,84,schedule_repair,2,True,crack exposing wires
EC-073,electrical_conduit,steel,1953,101.02998232752162,37.452694210589456,-122.08450935663764,loam,24.55946542271516,Santa Clara,high,high,2025-01-01,123.1,11.9,34.2,4,2025-01-10,True,corrosion,97,schedule_repair,1,True,burning smell corrosion
EC-073,electrical_conduit,steel,1953,101.02998232752162,37.452694210589456,-122.08450935663764,loam,24.55946542271516,Santa Clara,high,high,2025-02-01,125.7,10.3,37.6,5,2025-02-23,True,crack,100,schedule_repair,1,True,crack exposing wires
EC-073,electrical_conduit,steel,1953,101.02998232752162,37.452694210589456,-122.08450935663764,loam,24.55946542271516,Santa Clara,high,high,2025-03-01,130.9,11.8,42.1,6,2025-03-08,True,crack,100,schedule_repair,1,True,crack exposing wires
EC-073,electrical_conduit,steel,1953,101.02998232752162,37.452694210589456,-122.08450935663764,loam,24.55946542271516,Santa Clara,high,high,2025-04-01,49.6,14.6,19.5,7,2025-04-09,True,crack,100,schedule_repair,1,True,crack exposing wires
EC-073,electrical_conduit,steel,1953,101.02998232752162,37.452694210589456,-122.08450935663764,loam,24.55946542271516,Santa Clara,high,high,2025-05-01,63.1,13.8,28.9,8,2025-05-22,True,corrosion,100,schedule_repair,1,True,burning smell corrosion
EC-073,electrical_conduit,steel,1953,101.02998232752162,37.452694210589456,-122.08450935663764,loam,24.55946542271516,Santa Clara,high,high,2025-06-01,2.4,20.4,6.3,9,2025-06-20,True,blockage,100,schedule_repair,1,True,flicker from damaged conduit
EC-073,electrical_conduit,steel,1953,101.02998232752162,37.452694210589456,-122.08450935663764,loam,24.55946542271516,Santa Clara,high,high,2025-07-01,8.7,16.2,14.1,10,2025-07-14,True,crack,100,schedule_repair,1,True,crack exposing wires
EC-073,electrical_conduit,steel,1953,101.02998232752162,37.452694210589456,-122.08450935663764,loam,24.55946542271516,Santa Clara,high,high,2025-08-01,7.9,17.8,10.0,11,2025-08-07,True,corrosion,100,schedule_repair,1,True,burning smell corrosion
EC-073,electrical_conduit,steel,1953,101.02998232752162,37.452694210589456,-122.08450935663764,loam,24.55946542271516,Santa Clara,high,high,2025-09-01,6.6,21.3,9.1,12,2025-09-21,True,crack,100,schedule_repair,1,True,crack exposing wires
EC-073,electrical_conduit,steel,1953,101.02998232752162,37.452694210589456,-122.08450935663764,loam,24.55946542271516,Santa Clara,high,high,2025-10-01,36.1,15.5,16.8,13,2025-10-23,True,crack,100,schedule_repair,1,True,crack exposing wires
EC-073,electrical_conduit,steel,1953,101.02998232752162,37.452694210589456,-122.08450935663764,loam,24.55946542271516,Santa Clara,high,high,2025-11-01,20.3,17.4,15.3,13,2025-10-23,True,blockage,100,schedule_repair,1,True,flicker from damaged conduit
RD-074,road,concrete,2018,3617.2515221426606,37.64252014888354,-122.32277536622236,bedrock,23.234399728189643,San Mateo,high,medium,2024-12-01,118.1,12.6,32.7,0,,False,none,1,monitor,10,False,slight noise during operation
RD-074,road,concrete,2018,3617.2515221426606,37.64252014888354,-122.32277536622236,bedrock,23.234399728189643,San Mateo,high,medium,2025-01-01,83.8,11.8,36.0,0,,False,none,3,monitor,10,False,minor surface crack detected
RD-074,road,concrete,2018,3617.2515221426606,37.64252014888354,-122.32277536622236,bedrock,23.234399728189643,San Mateo,high,medium,2025-02-01,137.6,10.8,32.9,0,,False,none,9,monitor,10,False,small leak potential identified
RD-074,road,concrete,2018,3617.2515221426606,37.64252014888354,-122.32277536622236,bedrock,23.234399728189643,San Mateo,high,medium,2025-03-01,90.5,12.0,41.0,0,,False,none,12,monitor,9,False,minor surface crack detected
RD-074,road,concrete,2018,3617.2515221426606,37.64252014888354,-122.32277536622236,bedrock,23.234399728189643,San Mateo,high,medium,2025-04-01,72.4,15.8,23.9,0,,False,none,20,monitor,9,False,minor surface crack detected
RD-074,road,concrete,2018,3617.2515221426606,37.64252014888354,-122.32277536622236,bedrock,23.234399728189643,San Mateo,high,medium,2025-05-01,58.9,13.9,21.2,0,,False,none,3,monitor,10,False,slight noise during operation
RD-074,road,concrete,2018,3617.2515221426606,37.64252014888354,-122.32277536622236,bedrock,23.234399728189643,San Mateo,high,medium,2025-06-01,9.9,16.8,13.0,0,,False,none,13,monitor,9,False,small leak potential identified
RD-074,road,concrete,2018,3617.2515221426606,37.64252014888354,-122.32277536622236,bedrock,23.234399728189643,San Mateo,high,medium,2025-07-01,8.8,18.5,10.4,0,,False,none,3,monitor,10,False,small leak potential identified
RD-074,road,concrete,2018,3617.2515221426606,37.64252014888354,-122.32277536622236,bedrock,23.234399728189643,San Mateo,high,medium,2025-08-01,2.4,20.1,6.2,0,,False,none,12,monitor,9,False,slight noise during operation
RD-074,road,concrete,2018,3617.2515221426606,37.64252014888354,-122.32277536622236,bedrock,23.234399728189643,San Mateo,high,medium,2025-09-01,6.5,20.3,6.8,0,,False,none,23,monitor,8,False,slight noise during operation
RD-074,road,concrete,2018,3617.2515221426606,37.64252014888354,-122.32277536622236,bedrock,23.234399728189643,San Mateo,high,medium,2025-10-01,30.4,17.4,23.6,0,,False,none,8,monitor,10,False,small leak potential identified
RD-074,road,concrete,2018,3617.2515221426606,37.64252014888354,-122.32277536622236,bedrock,23.234399728189643,San Mateo,high,medium,2025-11-01,52.9,17.1,21.0,0,,False,none,10,monitor,10,False,small leak potential identified
GL-075,gas_line,cast_iron,2013,2132.92782869592,37.67611312456726,-122.47289622907871,clay,18.406179592462205,San Francisco,high,high,2024-12-01,115.7,12.3,32.2,0,,False,none,15,monitor,9,False,slight noise during operation
GL-075,gas_line,cast_iron,2013,2132.92782869592,37.67611312456726,-122.47289622907871,clay,18.406179592462205,San Francisco,high,high,2025-01-01,124.9,13.6,28.3,0,,False,none,11,monitor,9,False,minor surface crack detected
GL-075,gas_line,cast_iron,2013,2132.92782869592,37.67611312456726,-122.47289622907871,clay,18.406179592462205,San Francisco,high,high,2025-02-01,123.7,12.9,43.6,0,,False,none,28,monitor,8,False,minor surface crack detected
GL-075,gas_line,cast_iron,2013,2132.92782869592,37.67611312456726,-122.47289622907871,clay,18.406179592462205,San Francisco,high,high,2025-03-01,84.4,12.4,26.1,0,,False,none,20,monitor,9,False,slight noise during operation
GL-075,gas_line,cast_iron,2013,2132.92782869592,37.67611312456726,-122.47289622907871,clay,18.406179592462205,San Francisco,high,high,2025-04-01,63.5,16.3,19.8,0,,False,none,27,monitor,8,False,minor surface crack detected
GL-075,gas_line,cast_iron,2013,2132.92782869592,37.67611312456726,-122.47289622907871,clay,18.406179592462205,San Francisco,high,high,2025-05-01,45.7,13.5,23.6,0,,False,none,11,monitor,9,False,slight noise during operation
GL-075,gas_line,cast_iron,2013,2132.92782869592,37.67611312456726,-122.47289622907871,clay,18.406179592462205,San Francisco,high,high,2025-06-01,2.7,16.2,9.2,0,,False,none,30,monitor,8,False,minor surface crack detected
GL-075,gas_line,cast_iron,2013,2132.92782869592,37.67611312456726,-122.47289622907871,clay,18.406179592462205,San Francisco,high,high,2025-07-01,6.4,17.0,14.1,0,,False,none,14,monitor,9,False,minor surface crack detected
GL-075,gas_line,cast_iron,2013,2132.92782869592,37.67611312456726,-122.47289622907871,clay,18.406179592462205,San Francisco,high,high,2025-08-01,9.2,20.5,12.3,0,,False,none,15,monitor,9,False,small leak potential identified
GL-075,gas_line,cast_iron,2013,2132.92782869592,37.67611312456726,-122.47289622907871,clay,18.406179592462205,San Francisco,high,high,2025-09-01,2.1,20.1,7.2,0,,False,none,27,monitor,8,False,small leak potential identified
GL-075,gas_line,cast_iron,2013,2132.92782869592,37.67611312456726,-122.47289622907871,clay,18.406179592462205,San Francisco,high,high,2025-10-01,51.4,15.8,22.9,0,,False,none,25,monitor,8,False,minor surface crack detected
GL-075,gas_line,cast_iron,2013,2132.92782869592,37.67611312456726,-122.47289622907871,clay,18.406179592462205,San Francisco,high,high,2025-11-01,29.1,15.1,18.1,0,,False,none,18,monitor,9,False,minor surface crack detected
EC-076,electrical_conduit,steel,1994,1852.4601027343815,38.24619265764785,-122.27183507073262,sand,13.71507794845383,Napa,medium,unknown,2024-12-01,111.9,13.6,27.1,0,,False,none,48,inspect_soon,6,False,small leak potential identified
