asset_id,year,asset_age,type,material,traffic_load,rainfall_mm,soil_type,slope_grade,region,needs_maintenance_next_year
A_24,2023,13,pump_station,steel,1.0,388.45137152884877,clay,0.046,Monta Vista,0
A_24,2024,14,pump_station,steel,2.0,405.2485500554514,clay,0.046,Monta Vista,0
A_25,2006,20,storm_drain,HDPE,2.0,299.50388335906166,clay,0.004,West Valley,1
A_25,2007,21,storm_drain,HDPE,1.0,298.94810921900364,clay,0.004,West Valley,0
A_25,2008,22,storm_drain,HDPE,3.0,478.0931216276949,clay,0.004,West Valley,1
A_25,2009,23,storm_drain,HDPE,1.0,282.8922568758924,clay,0.004,West Valley,1
A_25,2010,24,storm_drain,HDPE,2.0,186.05776901049643,clay,0.004,West Valley,1
A_25,2011,25,storm_drain,HDPE,2.0,119.46325317186236,clay,0.004,West Valley,1
A_25,2012,26,storm_drain,HDPE,3.0,297.95768141007056,clay,0.004,West Valley,0
A_25,2013,27,storm_drain,HDPE,2.0,369.00824150617973,clay,0.004,West Valley,0
A_25,2014,28,storm_drain,HDPE,1.0,314.6762997155708,clay,0.004,West Valley,0
A_25,2015,29,storm_drain,HDPE,2.0,272.3711077390162,clay,0.004,West Valley,1
A_25,2016,30,storm_drain,HDPE,2.0,391.00322534375675,clay,0.004,West Valley,1
A_25,2017,31,storm_drain,HDPE,2.0,246.3749410070252,clay,0.004,West Valley,1
A_25,2018,32,storm_drain,HDPE,3.0,120.46307495320332,clay,0.004,West Valley,1
A_25,2019,33,storm_drain,HDPE,3.0,177.86212075508763,clay,0.004,West Valley,1
A_25,2020,34,storm_drain,HDPE,2.0,215.44067881563825,clay,0.004,West Valley,0
A_25,2021,35,storm_drain,HDPE,3.0,301.7022116492819,clay,0.004,West Valley,1
A_25,2022,36,storm_drain,HDPE,3.0,211.8882710495928,clay,0.004,West Valley,1
A_25,2023,37,storm_drain,HDPE,1.0,372.1594560475443,clay,0.004,West Valley,0
A_25,2024,38,storm_drain,HDPE,1.0,151.46535627568608,clay,0.004,West Valley,0
A_26,2008,33,storm_drain,concrete,2.0,249.279334529928,loam,0.032,Rancho Rinconada,1
A_26,2009,34,storm_drain,concrete,2.0,323.13273530885147,loam,0.032,Rancho Rinconada,1
A_26,2010,35,storm_drain,concrete,1.0,401.98606891711756,loam,0.032,Rancho Rinconada,1
A_26,2011,36,storm_drain,concrete,2.0,340.98518046475203,loam,0.032,Rancho Rinconada,1
A_26,2012,37,storm_drain,concrete,1.0,300.0311614282575,loam,0.032,Rancho Rinconada,1
A_26,2013,38,storm_drain,concrete,3.0,115.56558649848809,loam,0.032,Rancho Rinconada,0
A_26,2014,39,storm_drain,concrete,2.0,233.2162821411069,loam,0.032,Rancho Rinconada,1
A_26,2015,40,storm_drain,concrete,1.0,307.7330841332333,loam,0.032,Rancho Rinconada,1
A_26,2016,41,storm_drain,concrete,3.0,342.5042089615216,loam,0.032,Rancho Rinconada,1
A_26,2017,42,storm_drain,concrete,3.0,155.91239430894208,loam,0.032,Rancho Rinconada,1
A_26,2018,43,storm_drain,concrete,2.0,227.41201270372284,loam,0.032,Rancho Rinconada,0
A_26,2019,44,storm_drain,concrete,3.0,496.246295024456,loam,0.032,Rancho Rinconada,1
A_26,2020,45,storm_drain,concrete,3.0,437.04077094565133,loam,0.032,Rancho Rinconada,1
A_26,2021,46,storm_drain,concrete,3.0,234.54938086067133,loam,0.032,Rancho Rinconada,1
A_26,2022,47,storm_drain,concrete,3.0,312.93593195035055,loam,0.032,Rancho Rinconada,1
A_26,2023,48,storm_drain,concrete,2.0,325.1697042578178,loam,0.032,Rancho Rinconada,1
A_26,2024,49,storm_drain,concrete,2.0,426.29953329752965,loam,0.032,Rancho Rinconada,1
A_27,2011,0,road,asphalt,1.0,369.52255698920663,clay,0.068,Lynbrook,0
A_27,2012,1,road,asphalt,1.0,491.9592124716647,clay,0.068,Lynbrook,0
A_27,2013,2,road,asphalt,1.0,333.48085673951454,clay,0.068,Lynbrook,0
A_27,2014,3,road,asphalt,1.0,418.7019255720588,clay,0.068,Lynbrook,0
A_27,2015,4,road,asphalt,1.0,390.1296850207421,clay,0.068,Lynbrook,1
A_27,2016,5,road,asphalt,1.0,375.2174604811087,clay,0.068,Lynbrook,0
A_27,2017,6,road,asphalt,1.0,110.65886198553328,clay,0.068,Lynbrook,0
A_27,2018,7,road,asphalt,1.0,289.83608563402424,clay,0.068,Lynbrook,0
A_27,2019,8,road,asphalt,1.0,486.8282784688204,clay,0.068,Lynbrook,0
A_27,2020,9,road,asphalt,1.0,413.16159657256856,clay,0.068,Lynbrook,0
A_27,2021,10,road,asphalt,1.0,410.46481006882885,clay,0.068,Lynbrook,1
A_27,2022,11,road,asphalt,1.0,331.05375834567315,clay,0.068,Lynbrook,1
A_27,2023,12,road,asphalt,1.0,388.5600449185227,clay,0.068,Lynbrook,0
A_27,2024,13,road,asphalt,1.0,333.409310819056,clay,0.068,Lynbrook,1
A_28,2015,29,water_line,ductile_iron,3.0,309.6929330498732,clay,0.027,Monta Vista,1
A_28,2016,30,water_line,ductile_iron,2.0,347.8943222004358,clay,0.027,Monta Vista,0
A_28,2017,31,water_line,ductile_iron,3.0,159.11028332013274,clay,0.027,Monta Vista,1
A_28,2018,32,water_line,ductile_iron,3.0,196.8786240564898,clay,0.027,Monta Vista,1
A_28,2019,33,water_line,ductile_iron,1.0,479.2820683137205,clay,0.027,Monta Vista,1
A_28,2020,34,water_line,ductile_iron,2.0,176.31373113077092,clay,0.027,Monta Vista,1
A_28,2021,35,water_line,ductile_iron,1.0,225.4769933783421,clay,0.027,Monta Vista,1
A_28,2022,36,water_line,ductile_iron,1.0,265.18404391557056,clay,0.027,Monta Vista,0
A_28,2023,37,water_line,ductile_iron,3.0,264.15096372908204,clay,0.027,Monta Vista,1
A_28,2024,38,water_line,ductile_iron,3.0,468.2083799588843,clay,0.027,Monta Vista,0
A_29,2019,0,pump_station,steel,3.0,382.31009286070605,sand,0.067,Garden Gate,0
A_29,2020,1,pump_station,steel,2.0,182.93668198849787,sand,0.067,Garden Gate,1
A_29,2021,2,pump_station,steel,2.0,499.24914736219284,sand,0.067,Garden Gate,1
A_29,2022,3,pump_station,steel,2.0,310.19086056001413,sand,0.067,Garden Gate,1
A_29,2023,4,pump_station,steel,2.0,482.6741968786192,sand,0.067,Garden Gate,1
A_29,2024,5,pump_station,steel,2.0,464.84966436960417,sand,0.067,Garden Gate,1
A_30,2009,37,pump_station,steel,3.0,370.3474306225472,sand,0.038,Lynbrook,1
A_30,2010,38,pump_station,steel,3.0,372.2983558276566,sand,0.038,Lynbrook,1
A_30,2011,39,pump_station,steel,2.0,205.74487331532413,sand,0.038,Lynbrook,1
A_30,2012,40,pump_station,steel,1.0,176.90566765468537,sand,0.038,Lynbrook,0
A_30,2013,41,pump_station,steel,2.0,211.60255836870266,sand,0.038,Lynbrook,1
A_30,2014,42,pump_station,steel,2.0,189.94681519712668,sand,0.038,Lynbrook,0
A_30,2015,43,pump_station,steel,3.0,408.4697076350574,sand,0.038,Lynbrook,1
A_30,2016,44,pump_station,steel,3.0,182.9111179418561,sand,0.038,Lynbrook,1
A_30,2017,45,pump_station,steel,2.0,295.60123180461153,sand,0.038,Lynbrook,1
A_30,2018,46,pump_station,steel,3.0,239.52126968052264,sand,0.038,Lynbrook,1
A_30,2019,47,pump_station,steel,1.0,209.38301470216922,sand,0.038,Lynbrook,0
A_30,2020,48,pump_station,steel,3.0,329.390721549458,sand,0.038,Lynbrook,1
A_30,2021,49,pump_station,steel,2.0,251.877674149753,sand,0.038,Lynbrook,1
A_30,2022,50,pump_station,steel,1.0,427.35098405222493,sand,0.038,Lynbrook,1
A_30,2023,51,pump_station,steel,2.0,216.1810607971742,sand,0.038,Lynbrook,1
A_30,2024,52,pump_station,steel,1.0,482.12548707169674,sand,0.038,Lynbrook,1
A_31,2009,46,storm_drain,concrete,3.0,469.6038527559522,clay,0.067,Rancho Rinconada,1
A_31,2010,47,storm_drain,concrete,2.0,202.57759018939282,clay,0.067,Rancho Rinconada,0
A_31,2011,48,storm_drain,concrete,3.0,185.59472323080303,clay,0.067,Rancho Rinconada,1
A_31,2012,49,storm_drain,concrete,3.0,208.4530887991903,clay,0.067,Rancho Rinconada,1
A_31,2013,50,storm_drain,concrete,1.0,378.4685202587291,clay,0.067,Rancho Rinconada,1
A_31,2014,51,storm_drain,concrete,3.0,143.690632628432,clay,0.067,Rancho Rinconada,1
A_31,2015,52,storm_drain,concrete,1.0,334.73219942832606,clay,0.067,Rancho Rinconada,0
A_31,2016,53,storm_drain,concrete,3.0,120.3061719829856,clay,0.067,Rancho Rinconada,1
A_31,2017,54,storm_drain,concrete,1.0,190.26865851266552,clay,0.067,Rancho Rinconada,1
A_31,2018,55,storm_drain,concrete,2.0,120.99644273578511,clay,0.067,Rancho Rinconada,1
A_31,2019,56,storm_drain,concrete,2.0,232.11744939493553,clay,0.067,Rancho Rinconada,1
A_31,2020,57,storm_drain,concrete,1.0,140.21796191093915,clay,0.067,Rancho Rinconada,1
A_31,2021,58,storm_drain,concrete,3.0,102.07257856285202,clay,0.067,Rancho Rinconada,1
A_31,2022,59,storm_drain,concrete,1.0,491.16428473323487,clay,0.067,Rancho Rinconada,1
A_31,2023,60,storm_drain,concrete,2.0,262.7629806187534,clay,0.067,Rancho Rinconada,1
A_31,2024,61,storm_drain,concrete,1.0,290.97940817635856,clay,0.067,Rancho Rinconada,1
A_32,2011,47,road,asphalt,2.0,228.46708084766667,clay,0.041,Lynbrook,0
A_32,2012,48,road,asphalt,2.0,358.35916715610796,clay,0.041,Lynbrook,1
A_32,2013,49,road,asphalt,2.0,463.17478349424897,clay,0.041,Lynbrook,1
A_32,2014,50,road,asphalt,2.0,135.78428820460653,clay,0.041,Lynbrook,0
A_32,2015,51,road,asphalt,2.0,329.6533412701493,clay,0.041,Lynbrook,1
A_32,2016,52,road,asphalt,2.0,314.0609107574419,clay,0.041,Lynbrook,1
A_32,2017,53,road,asphalt,2.0,389.24707129696935,clay,0.041,Lynbrook,1
A_32,2018,54,road,asphalt,2.0,474.66775190025044,clay,0.041,Lynbrook,1
A_32,2019,55,road,asphalt,2.0,465.29189026794097,clay,0.041,Lynbrook,1
A_32,2020,56,road,asphalt,2.0,170.02591019238525,clay,0.041,Lynbrook,1
A_32,2021,57,road,asphalt,2.0,452.8979892659333,clay,0.041,Lynbrook,1
A_32,2022,58,road,asphalt,2.0,170.31548301554503,clay,0.041,Lynbrook,1
A_32,2023,59,road,asphalt,2.0,467.8539247403736,clay,0.041,Lynbrook,1
A_32,2024,60,road,asphalt,2.0,498.868721235404,clay,0.041,Lynbrook,1
A_33,2008,22,road,asphalt,3.0,415.1842519503352,sand,0.05,Rancho Rinconada,0
A_33,2009,23,road,asphalt,3.0,174.52465276899557,sand,0.05,Rancho Rinconada,0
A_33,2010,24,road,asphalt,3.0,399.6012805763822,sand,0.05,Rancho Rinconada,0
A_33,2011,25,road,asphalt,3.0,448.91627408873944,sand,0.05,Rancho Rinconada,1
A_33,2012,26,road,asphalt,3.0,215.78679048044432,sand,0.05,Rancho Rinconada,1
A_33,2013,27,road,asphalt,3.0,114.98647036930075,sand,0.05,Rancho Rinconada,1
A_33,2014,28,road,asphalt,3.0,219.3568842648323,sand,0.05,Rancho Rinconada,1
A_33,2015,29,road,asphalt,3.0,341.1131862023493,sand,0.05,Rancho Rinconada,1
A_33,2016,30,road,asphalt,3.0,471.38193840680685,sand,0.05,Rancho Rinconada,0
A_33,2017,31,road,asphalt,3.0,234.0168454783012,sand,0.05,Rancho Rinconada,1
A_33,2018,32,road,asphalt,3.0,281.73963126271804,sand,0.05,Rancho Rinconada,1
A_33,2019,33,road,asphalt,3.0,356.52496380597495,sand,0.05,Rancho Rinconada,1
A_33,2020,34,road,asphalt,3.0,309.7274139342082,sand,0.05,Rancho Rinconada,0
A_33,2021,35,road,asphalt,3.0,455.7039855079666,sand,0.05,Rancho Rinconada,1
A_33,2022,36,road,asphalt,3.0,153.67997840362708,sand,0.05,Rancho Rinconada,1
A_33,2023,37,road,asphalt,3.0,301.68506940609444,sand,0.05,Rancho Rinconada,1
A_33,2024,38,road,asphalt,3.0,209.13483259919698,sand,0.05,Rancho Rinconada,1
A_34,2017,32,water_line,PVC,3.0,232.27363873271423,clay,0.032,Monta Vista,1
A_34,2018,33,water_line,PVC,2.0,283.56578841294447,clay,0.032,Monta Vista,0
A_34,2019,34,water_line,PVC,1.0,387.43926938235484,clay,0.032,Monta Vista,0
A_34,2020,35,water_line,PVC,2.0,394.6471581969028,clay,0.032,Monta Vista,1
A_34,2021,36,water_line,PVC,1.0,327.1124889683757,clay,0.032,Monta Vista,1
A_34,2022,37,water_line,PVC,3.0,170.1979655353859,clay,0.032,Monta Vista,0
A_34,2023,38,water_line,PVC,2.0,458.81710471359,clay,0.032,Monta Vista,1
A_34,2024,39,water_line,PVC,1.0,306.1122635839184,clay,0.032,Monta Vista,1
A_35,2008,14,road,asphalt,3.0,367.7023413639817,loam,0.02,Rancho Rinconada,0
A_35,2009,15,road,asphalt,3.0,173.91248041893598,loam,0.02,Rancho Rinconada,0
A_35,2010,16,road,asphalt,3.0,156.24475025371936,loam,0.02,Rancho Rinconada,0
A_35,2011,17,road,asphalt,3.0,229.4406680340331,loam,0.02,Rancho Rinconada,0
A_35,2012,18,road,asphalt,3.0,199.218833466858,loam,0.02,Rancho Rinconada,1
A_35,2013,19,road,asphalt,3.0,204.31411082617754,loam,0.02,Rancho Rinconada,1
A_35,2014,20,road,asphalt,3.0,194.20850112061356,loam,0.02,Rancho Rinconada,0
A_35,2015,21,road,asphalt,3.0,401.5026607125828,loam,0.02,Rancho Rinconada,1
A_35,2016,22,road,asphalt,3.0,481.61392906196505,loam,0.02,Rancho Rinconada,1
A_35,2017,23,road,asphalt,3.0,220.77833587664588,loam,0.02,Rancho Rinconada,0
A_35,2018,24,road,asphalt,3.0,389.153011360399,loam,0.02,Rancho Rinconada,1
A_35,2019,25,road,asphalt,3.0,104.5742936776672,loam,0.02,Rancho Rinconada,1
A_35,2020,26,road,asphalt,3.0,361.47334682807946,loam,0.02,Rancho Rinconada,1
A_35,2021,27,road,asphalt,3.0,377.10743616909554,loam,0.02,Rancho Rinconada,1
A_35,2022,28,road,asphalt,3.0,124.84973272021445,loam,0.02,Rancho Rinconada,1
A_35,2023,29,road,asphalt,3.0,147.28993912158904,loam,0.02,Rancho Rinconada,1
A_35,2024,30,road,asphalt,3.0,222.72253680144792,loam,0.02,Rancho Rinconada,1
A_36,2008,9,pump_station,steel,3.0,374.4294479564442,clay,0.047,Lynbrook,0
A_36,2009,10,pump_station,steel,3.0,407.9364189832745,clay,0.047,Lynbrook,0
A_36,2010,11,pump_station,steel,2.0,146.96629833791053,clay,0.047,Lynbrook,0
A_36,2011,12,pump_station,steel,1.0,247.01756124086808,clay,0.047,Lynbrook,0
A_36,2012,13,pump_station,steel,1.0,187.65144037413756,clay,0.047,Lynbrook,0
A_36,2013,14,pump_station,steel,2.0,291.2727598940896,clay,0.047,Lynbrook,1
A_36,2014,15,pump_station,steel,3.0,399.09393486034264,clay,0.047,Lynbrook,0
A_36,2015,16,pump_station,steel,3.0,249.44993679477454,clay,0.047,Lynbrook,1
A_36,2016,17,pump_station,steel,2.0,319.69380352734595,clay,0.047,Lynbrook,0
A_36,2017,18,pump_station,steel,3.0,402.9402093217304,clay,0.047,Lynbrook,1
A_36,2018,19,pump_station,steel,1.0,430.2414036345828,clay,0.047,Lynbrook,0
A_36,2019,20,pump_station,steel,3.0,372.13676796775917,clay,0.047,Lynbrook,1
A_36,2020,21,pump_station,steel,1.0,449.2540233950933,clay,0.047,Lynbrook,0
A_36,2021,22,pump_station,steel,3.0,310.20266248806706,clay,0.047,Lynbrook,1
A_36,2022,23,pump_station,steel,1.0,381.506450062349,clay,0.047,Lynbrook,0
A_36,2023,24,pump_station,steel,1.0,466.8978827123902,clay,0.047,Lynbrook,1
A_36,2024,25,pump_station,steel,3.0,124.70321902267352,clay,0.047,Lynbrook,0
A_37,2020,0,storm_drain,concrete,1.0,329.0806696911459,sand,0.011,West Valley,0
A_37,2021,1,storm_drain,concrete,3.0,165.814862633102,sand,0.011,West Valley,0
A_37,2022,2,storm_drain,concrete,3.0,276.7362210638523,sand,0.011,West Valley,0
A_37,2023,3,storm_drain,concrete,3.0,182.16059421574462,sand,0.011,West Valley,0
A_37,2024,4,storm_drain,concrete,3.0,295.5311867324759,sand,0.011,West Valley,0
A_38,2006,1,storm_drain,concrete,2.0,423.4768332708949,loam,0.018,Lynbrook,0
A_38,2007,2,storm_drain,concrete,2.0,152.7777359284396,loam,0.018,Lynbrook,0
A_38,2008,3,storm_drain,concrete,1.0,282.7193902847504,loam,0.018,Lynbrook,0
A_38,2009,4,storm_drain,concrete,3.0,323.51887959950653,loam,0.018,Lynbrook,1
A_38,2010,5,storm_drain,concrete,3.0,422.766141021757,loam,0.018,Lynbrook,1
A_38,2011,6,storm_drain,concrete,2.0,108.70818315729113,loam,0.018,Lynbrook,0
A_38,2012,7,storm_drain,concrete,3.0,426.5812903732522,loam,0.018,Lynbrook,0
A_38,2013,8,storm_drain,concrete,1.0,187.16052346918363,loam,0.018,Lynbrook,0
A_38,2014,9,storm_drain,concrete,2.0,118.11592109113151,loam,0.018,Lynbrook,0
A_38,2015,10,storm_drain,concrete,3.0,380.1539512388703,loam,0.018,Lynbrook,1
A_38,2016,11,storm_drain,concrete,1.0,497.6494641907681,loam,0.018,Lynbrook,1
A_38,2017,12,storm_drain,concrete,2.0,494.45489923291075,loam,0.018,Lynbrook,1
A_38,2018,13,storm_drain,concrete,2.0,112.69394840923161,loam,0.018,Lynbrook,0
A_38,2019,14,storm_drain,concrete,1.0,171.99253073028342,loam,0.018,Lynbrook,0
A_38,2020,15,storm_drain,concrete,3.0,406.3310731694847,loam,0.018,Lynbrook,1
A_38,2021,16,storm_drain,concrete,2.0,358.35232723886537,loam,0.018,Lynbrook,0
A_38,2022,17,storm_drain,concrete,2.0,249.78436825530704,loam,0.018,Lynbrook,0
A_38,2023,18,storm_drain,concrete,2.0,279.41485306507434,loam,0.018,Lynbrook,0
A_38,2024,19,storm_drain,concrete,3.0,250.25821352079504,loam,0.018,Lynbrook,0
A_39,2016,16,road,asphalt,1.0,361.4136393674808,sand,0.069,Rancho Rinconada,1
A_39,2017,17,road,asphalt,1.0,239.1079548556601,sand,0.069,Rancho Rinconada,0
A_39,2018,18,road,asphalt,1.0,171.38945160164468,sand,0.069,Rancho Rinconada,0
A_39,2019,19,road,asphalt,1.0,314.9033945592005,sand,0.069,Rancho Rinconada,1
A_39,2020,20,road,asphalt,1.0,311.5370158176037,sand,0.069,Rancho Rinconada,0
A_39,2021,21,road,asphalt,1.0,391.14325636245127,sand,0.069,Rancho Rinconada,0
A_39,2022,22,road,asphalt,1.0,189.07608638650657,sand,0.069,Rancho Rinconada,0
A_39,2023,23,road,asphalt,1.0,101.38931797796312,sand,0.069,Rancho Rinconada,0
A_39,2024,24,road,asphalt,1.0,109.09413092878664,sand,0.069,Rancho Rinconada,0
A_40,2011,23,water_line,cast_iron,3.0,285.201560477912,sand,0.063,Monta Vista,1
A_40,2012,24,water_line,cast_iron,3.0,317.77813561000835,sand,0.063,Monta Vista,0
A_40,2013,25,water_line,cast_iron,1.0,251.7105872135175,sand,0.063,Monta Vista,0
A_40,2014,26,water_line,cast_iron,2.0,199.00481540151023,sand,0.063,Monta Vista,1
A_40,2015,27,water_line,cast_iron,1.0,162.04854928150692,sand,0.063,Monta Vista,1
A_40,2016,28,water_line,cast_iron,3.0,474.9641444540267,sand,0.063,Monta Vista,1
A_40,2017,29,water_line,cast_iron,1.0,406.1959717060466,sand,0.063,Monta Vista,0
A_40,2018,30,water_line,cast_iron,2.0,423.7912734156778,sand,0.063,Monta Vista,0
A_40,2019,31,water_line,cast_iron,1.0,345.96928288356503,sand,0.063,Monta Vista,1
A_40,2020,32,water_line,cast_iron,1.0,196.2665176572848,sand,0.063,Monta Vista,0
A_40,2021,33,water_line,cast_iron,1.0,140.35868523700282,sand,0.063,Monta Vista,1
A_40,2022,34,water_line,cast_iron,3.0,278.5764264994409,sand,0.063,Monta Vista,0
A_40,2023,35,water_line,cast_iron,1.0,381.31450674597147,sand,0.063,Monta Vista,0
A_40,2024,36,water_line,cast_iron,1.0,197.893660487357,sand,0.063,Monta Vista,0
A_41,2008,11,road,asphalt,1.0,275.5851245949842,loam,0.015,Monta Vista,0
A_41,2009,12,road,asphalt,1.0,315.9039235629714,loam,0.015,Monta Vista,0
A_41,2010,13,road,asphalt,1.0,401.75428349891376,loam,0.015,Monta Vista,1
A_41,2011,14,road,asphalt,1.0,410.4254485858799,loam,0.015,Monta Vista,1
A_41,2012,15,road,asphalt,1.0,156.05423004596184,loam,0.015,Monta Vista,0
A_41,2013,16,road,asphalt,1.0,497.3933764972193,loam,0.015,Monta Vista,0
A_41,2014,17,road,asphalt,1.0,193.66460685666277,loam,0.015,Monta Vista,0
A_41,2015,18,road,asphalt,1.0,466.55881324862685,loam,0.015,Monta Vista,0
A_41,2016,19,road,asphalt,1.0,330.44413423211483,loam,0.015,Monta Vista,0
A_41,2017,20,road,asphalt,1.0,330.9899258551528,loam,0.015,Monta Vista,0
A_41,2018,21,road,asphalt,1.0,409.0152849928495,loam,0.015,Monta Vista,0
A_41,2019,22,road,asphalt,1.0,427.35299563606117,loam,0.015,Monta Vista,0
A_41,2020,23,road,asphalt,1.0,194.76161391068825,loam,0.015,Monta Vista,1
A_41,2021,24,road,asphalt,1.0,450.5033288695229,loam,0.015,Monta Vista,1
A_41,2022,25,road,asphalt,1.0,494.27822429005033,loam,0.015,Monta Vista,1
A_41,2023,26,road,asphalt,1.0,308.5004217059694,loam,0.015,Monta Vista,0
A_41,2024,27,road,asphalt,1.0,265.4240825787215,loam,0.015,Monta Vista,0
A_42,2012,46,water_line,cast_iron,3.0,124.38305484270487,sand,0.011,Lynbrook,1
A_42,2013,47,water_line,cast_iron,1.0,451.8855563855532,sand,0.011,Lynbrook,1
A_42,2014,48,water_line,cast_iron,2.0,350.397255059332,sand,0.011,Lynbrook,1
A_42,2015,49,water_line,cast_iron,1.0,322.340266393485,sand,0.011,Lynbrook,1
A_42,2016,50,water_line,cast_iron,3.0,488.9160941374743,sand,0.011,Lynbrook,1
A_42,2017,51,water_line,cast_iron,3.0,368.53700989828894,sand,0.011,Lynbrook,1
A_42,2018,52,water_line,cast_iron,2.0,227.4937829265249,sand,0.011,Lynbrook,1
A_42,2019,53,water_line,cast_iron,2.0,263.3036707318354,sand,0.011,Lynbrook,1
A_42,2020,54,water_line,cast_iron,3.0,250.58407540285282,sand,0.011,Lynbrook,1
A_42,2021,55,water_line,cast_iron,1.0,289.40752816488794,sand,0.011,Lynbrook,1
A_42,2022,56,water_line,cast_iron,3.0,220.29456751805913,sand,0.011,Lynbrook,1
A_42,2023,57,water_line,cast_iron,2.0,157.74069966607138,sand,0.011,Lynbrook,1
A_42,2024,58,water_line,cast_iron,3.0,465.8964695263622,sand,0.011,Lynbrook,1
A_43,2011,0,water_line,ductile_iron,3.0,487.11447541865067,loam,0.055,West Valley,0
A_43,2012,1,water_line,ductile_iron,2.0,311.9967256012343,loam,0.055,West Valley,1
A_43,2013,2,water_line,ductile_iron,1.0,197.1434064358343,loam,0.055,West Valley,1
A_43,2014,3,water_line,ductile_iron,1.0,232.10519744964196,loam,0.055,West Valley,0
A_43,2015,4,water_line,ductile_iron,2.0,468.89044180448894,loam,0.055,West Valley,0
A_43,2016,5,water_line,ductile_iron,3.0,136.98559861074546,loam,0.055,West Valley,0
A_43,2017,6,water_line,ductile_iron,1.0,431.7625140860129,loam,0.055,West Valley,1
A_43,2018,7,water_line,ductile_iron,3.0,207.38463514199248,loam,0.055,West Valley,1
A_43,2019,8,water_line,ductile_iron,1.0,341.9877785531343,loam,0.055,West Valley,1
A_43,2020,9,water_line,ductile_iron,1.0,449.4481833958159,loam,0.055,West Valley,1
A_43,2021,10,water_line,ductile_iron,3.0,421.86024714021806,loam,0.055,West Valley,0
A_43,2022,11,water_line,ductile_iron,3.0,389.7220959408597,loam,0.055,West Valley,1
A_43,2023,12,water_line,ductile_iron,1.0,186.80660867510497,loam,0.055,West Valley,0
A_43,2024,13,water_line,ductile_iron,2.0,447.78954060981516,loam,0.055,West Valley,0
A_44,2011,34,pump_station,steel,1.0,482.8079042106693,clay,0.06,Garden Gate,1
A_44,2012,35,pump_station,steel,1.0,184.72310881960323,clay,0.06,Garden Gate,1
A_44,2013,36,pump_station,steel,1.0,484.8310224457836,clay,0.06,Garden Gate,0
A_44,2014,37,pump_station,steel,2.0,398.7516909824967,clay,0.06,Garden Gate,1
A_44,2015,38,pump_station,steel,3.0,465.7765187102353,clay,0.06,Garden Gate,1
A_44,2016,39,pump_station,steel,1.0,341.76061363151246,clay,0.06,Garden Gate,0
A_44,2017,40,pump_station,steel,1.0,258.652823910494,clay,0.06,Garden Gate,0
A_44,2018,41,pump_station,steel,2.0,320.8317170191258,clay,0.06,Garden Gate,1
A_44,2019,42,pump_station,steel,3.0,252.26469774916902,clay,0.06,Garden Gate,0
A_44,2020,43,pump_station,steel,2.0,359.48853599804505,clay,0.06,Garden Gate,1
A_44,2021,44,pump_station,steel,3.0,204.62465095414103,clay,0.06,Garden Gate,1
A_44,2022,45,pump_station,steel,2.0,453.12478094481617,clay,0.06,Garden Gate,1
A_44,2023,46,pump_station,steel,3.0,139.44329262619203,clay,0.06,Garden Gate,0
A_44,2024,47,pump_station,steel,2.0,287.79616880902336,clay,0.06,Garden Gate,1
A_45,2014,2,water_line,ductile_iron,2.0,248.2819685725034,clay,0.002,Rancho Rinconada,0
A_45,2015,3,water_line,ductile_iron,1.0,118.28617919243788,clay,0.002,Rancho Rinconada,0
A_45,2016,4,water_line,ductile_iron,1.0,396.50095148659557,clay,0.002,Rancho Rinconada,1
A_45,2017,5,water_line,ductile_iron,3.0,204.30964396390783,clay,0.002,Rancho Rinconada,1
A_45,2018,6,water_line,ductile_iron,2.0,331.6571704149602,clay,0.002,Rancho Rinconada,1
A_45,2019,7,water_line,ductile_iron,1.0,218.07691500309528,clay,0.002,Rancho Rinconada,1
A_45,2020,8,water_line,ductile_iron,2.0,231.94611439114396,clay,0.002,Rancho Rinconada,1
A_45,2021,9,water_line,ductile_iron,1.0,327.915805081614,clay,0.002,Rancho Rinconada,1
A_45,2022,10,water_line,ductile_iron,3.0,299.72059294772896,clay,0.002,Rancho Rinconada,0
A_45,2023,11,water_line,ductile_iron,2.0,477.3858180190522,clay,0.002,Rancho Rinconada,1
A_45,2024,12,water_line,ductile_iron,2.0,202.9307030539531,clay,0.002,Rancho Rinconada,1
A_46,2005,24,water_line,PVC,3.0,284.3315993792821,sand,0.036,Seven Springs,0
A_46,2006,25,water_line,PVC,1.0,417.9902057414536,sand,0.036,Seven Springs,1
A_46,2007,26,water_line,PVC,3.0,155.98341143224692,sand,0.036,Seven Springs,0
A_46,2008,27,water_line,PVC,3.0,295.32652850165294,sand,0.036,Seven Springs,1
A_46,2009,28,water_line,PVC,1.0,496.12941635194255,sand,0.036,Seven Springs,1
A_46,2010,29,water_line,PVC,1.0,309.57776616163176,sand,0.036,Seven Springs,1
A_46,2011,30,water_line,PVC,3.0,478.0752444803593,sand,0.036,Seven Springs,1
A_46,2012,31,water_line,PVC,1.0,119.4057576785649,sand,0.036,Seven Springs,1
A_46,2013,32,water_line,PVC,3.0,264.9568889662371,sand,0.036,Seven Springs,1
A_46,2014,33,water_line,PVC,3.0,192.57335683097818,sand,0.036,Seven Springs,1
A_46,2015,34,water_line,PVC,1.0,160.41185858589847,sand,0.036,Seven Springs,1
