asset_id,type,material,install_year,length_m,lat,long,soil_type,slope_grade,region,tree_density,traffic,snapshot_date,rainfall_mm,avg_temp_c,soil_moisture_pc,num_prev_failures,last_repair_date,failure_next_30d,failure_type_predicted,risk_score,recommended_action,recommended_priority,emergency_response,issue_description
GL-034,electrical_conduit,concrete,1941,3445.6145048191784,37.64426188998516,-122.44150565751796,clay,24.22416486987264,Solano,low,medium,2025-03-01,108.2,15.3,20.4,1,2025-03-24,True,erosion,77,schedule_repair,1,False,soil erosion around asset
GL-034,storm_drain,composite,1945,3445.6145048191784,37.64426188998516,-122.44150565751796,clay,17.987660717060233,Marin,high,medium,2025-04-01,53.8,18.0,14.9,15,2025-04-13,False,none,6,monitor,3,False,routine status
GL-034,storm_drain,composite,2016,3445.6145048191784,37.64426188998516,-122.44150565751796,gravel,13.73815301536517,Solano,low,none,2025-05-01,18.3,17.4,29.9,8,2025-05-08,False,none,55,monitor,3,False,routine status
GL-034,sewer_pipe,steel,1997,3445.6145048191784,37.64426188998516,-122.44150565751796,clay,6.770901854471441,San Francisco,medium,high,2025-06-01,32.5,21.2,37.1,18,2025-06-23,False,none,23,monitor,3,False,no issues detected
GL-034,water_pipe,aluminum,2001,3445.6145048191784,37.64426188998516,-122.44150565751796,clay,24.96788128081797,San Mateo,high,extreme,2025-07-01,129.6,16.2,7.8,14,2025-07-17,False,none,29,routine_maintenance,4,False,functioning normally
GL-034,sewer_pipe,asphalt,1930,3445.6145048191784,37.64426188998516,-122.44150565751796,bedrock,14.759170648954436,Napa,low,medium,2025-08-01,128.5,15.7,29.8,1,2025-08-10,True,erosion,97,inspect_soon,2,False,soil erosion around asset
GL-034,water_pipe,aluminum,2006,3445.6145048191784,37.64426188998516,-122.44150565751796,clay,17.03751586064728,Santa Clara,high,none,2025-09-01,142.6,12.6,6.4,14,2025-09-12,True,blockage,81,schedule_repair,1,False,flow obstruction
GL-034,bridge,steel,1962,3445.6145048191784,37.64426188998516,-122.44150565751796,silt,17.06872652140379,Contra Costa,high,medium,2025-10-01,11.4,19.1,26.1,10,2025-10-06,True,erosion,75,schedule_repair,1,False,erosion damage
GL-034,sewer_pipe,cast_iron,1947,3445.6145048191784,37.64426188998516,-122.44150565751796,bedrock,21.12795657275982,San Mateo,high,high,2025-11-01,80.5,11.7,15.3,11,2025-10-06,False,none,25,routine_maintenance,5,False,routine status
EC-035,sewer_pipe,corrugated_metal,1979,2588.3143245585675,38.38038419920191,-121.958518821847,silt,0.29959077164333325,Contra Costa,low,high,2024-12-01,97.2,15.9,17.3,14,2024-12-17,True,crack,70,schedule_repair,1,False,crack in structure
EC-035,sewer_pipe,polyethylene,2004,2588.3143245585675,38.38038419920191,-121.958518821847,fill,5.548549058102103,Sonoma,low,high,2025-01-01,106.5,15.1,23.7,15,2024-12-17,False,none,29,routine_maintenance,5,False,no issues detected
EC-035,storm_drain,cast_iron,2000,2588.3143245585675,38.38038419920191,-121.958518821847,silt,16.648156534040325,Santa Clara,medium,low,2025-02-01,96.5,17.9,42.1,5,2024-12-17,False,none,34,monitor,3,False,functioning normally
EC-035,water_pipe,polyethylene,2011,2588.3143245585675,38.38038419920191,-121.958518821847,silt,22.371655775697885,San Francisco,low,high,2025-03-01,115.4,21.0,33.4,2,2024-12-17,False,none,1,routine_maintenance,5,False,normal operation
EC-035,gas_line,composite,2015,2588.3143245585675,38.38038419920191,-121.958518821847,bedrock,17.141827523975554,Alameda,low,unknown,2025-04-01,53.9,21.4,42.5,5,2024-12-17,False,none,43,routine_maintenance,5,False,normal operation
EC-035,electrical_conduit,concrete,1944,2588.3143245585675,38.38038419920191,-121.958518821847,silt,10.365523629501014,Solano,medium,extreme,2025-05-01,26.9,12.0,31.4,2,2025-05-24,True,corrosion,66,schedule_repair,2,False,material degradation
EC-035,storm_drain,concrete,1963,2588.3143245585675,38.38038419920191,-121.958518821847,silt,9.070927407214993,San Francisco,low,extreme,2025-06-01,30.7,13.1,5.3,12,2025-06-17,False,none,3,monitor,5,False,no issues detected
EC-035,electrical_conduit,cast_iron,1921,2588.3143245585675,38.38038419920191,-121.958518821847,loam,18.453210258909113,Santa Clara,low,extreme,2025-07-01,1.8,19.7,15.6,11,2025-07-07,False,none,4,monitor,3,False,no issues detected
EC-035,bridge,corrugated_metal,2010,2588.3143245585675,38.38038419920191,-121.958518821847,silt,18.535211867079337,Contra Costa,high,low,2025-08-01,52.5,16.2,41.2,7,2025-08-15,True,leak,68,schedule_repair,2,False,leak detected
EC-035,electrical_conduit,asphalt,1935,2588.3143245585675,38.38038419920191,-121.958518821847,bedrock,15.1905333724445,Marin,low,low,2025-09-01,13.8,15.4,30.7,1,2025-09-22,True,leak,60,inspect_soon,2,True,water seepage
EC-035,gas_line,copper,2008,2588.3143245585675,38.38038419920191,-121.958518821847,gravel,7.323841997357243,Contra Costa,low,none,2025-10-01,48.2,18.5,44.3,6,2025-10-22,True,rupture,67,schedule_repair,2,False,critical damage
EC-035,storm_drain,polyethylene,1953,2588.3143245585675,38.38038419920191,-121.958518821847,fill,23.119687901965484,Marin,high,none,2025-11-01,94.2,17.2,11.2,16,2025-10-22,False,none,47,monitor,5,False,routine status
RD-036,gas_line,concrete,1957,468.07733840907497,37.65604939434169,-122.46743609998508,bedrock,13.815117924837994,Contra Costa,medium,none,2024-12-01,134.1,21.6,16.9,6,,False,none,1,monitor,5,False,no issues detected
RD-036,storm_drain,aluminum,1924,468.07733840907497,37.65604939434169,-122.46743609998508,loam,19.76297577922997,Marin,low,medium,2025-01-01,125.9,17.0,19.5,0,2025-01-20,True,rupture,70,schedule_repair,1,True,potential rupture
RD-036,road,polyethylene,1953,468.07733840907497,37.65604939434169,-122.46743609998508,silt,5.400516465921074,San Francisco,low,unknown,2025-02-01,37.9,15.6,18.1,3,2025-02-08,True,crack,64,inspect_soon,3,False,minor crack observed
RD-036,gas_line,corrugated_metal,2011,468.07733840907497,37.65604939434169,-122.46743609998508,silt,8.634340779913277,Alameda,low,medium,2025-03-01,20.1,16.5,15.1,14,2025-03-09,True,corrosion,88,schedule_repair,2,False,material degradation
RD-036,sewer_pipe,PVC,1922,468.07733840907497,37.65604939434169,-122.46743609998508,loam,21.859004511475643,San Francisco,low,low,2025-04-01,28.9,19.7,22.7,3,2025-04-21,False,none,30,routine_maintenance,4,False,functioning normally
RD-036,bridge,steel,1961,468.07733840907497,37.65604939434169,-122.46743609998508,bedrock,1.3074956047314317,Sonoma,low,high,2025-05-01,145.6,17.4,30.7,11,2025-05-23,True,crack,65,inspect_soon,1,False,structural crack forming
RD-036,bridge,polyethylene,1923,468.07733840907497,37.65604939434169,-122.46743609998508,bedrock,12.828895974539027,San Mateo,high,extreme,2025-06-01,82.4,17.8,17.5,15,2025-06-17,True,erosion,71,inspect_soon,1,False,soil erosion around asset
RD-036,road,aluminum,1958,468.07733840907497,37.65604939434169,-122.46743609998508,silt,12.065889041922324,San Francisco,medium,none,2025-07-01,27.4,21.7,8.2,17,2025-07-14,False,none,26,monitor,3,False,no issues detected
RD-036,gas_line,steel,1937,468.07733840907497,37.65604939434169,-122.46743609998508,fill,18.78429329430183,San Mateo,high,low,2025-08-01,126.0,17.4,33.3,13,2025-08-24,True,blockage,98,inspect_soon,2,False,jammed drain overflow risk
RD-036,electrical_conduit,copper,1945,468.07733840907497,37.65604939434169,-122.46743609998508,sand,7.085210863189832,Alameda,low,extreme,2025-09-01,59.2,14.6,23.4,13,2025-09-22,True,blockage,66,schedule_repair,2,True,flow obstruction
RD-036,road,aluminum,2010,468.07733840907497,37.65604939434169,-122.46743609998508,sand,5.519132409593552,San Mateo,medium,low,2025-10-01,134.8,18.3,27.3,10,2025-10-11,False,none,23,routine_maintenance,5,False,functioning normally
RD-036,bridge,asphalt,1964,468.07733840907497,37.65604939434169,-122.46743609998508,fill,23.144066877536208,Contra Costa,low,high,2025-11-01,39.1,17.9,23.2,15,2025-10-11,False,none,55,monitor,3,False,functioning normally
BR-037,road,cast_iron,1948,2174.9197296974853,37.762041531234175,-122.518039439027,loam,14.3094102937045,San Mateo,low,low,2024-12-01,58.9,10.2,40.6,14,2013-01-22,False,none,44,routine_maintenance,5,False,routine status
BR-037,storm_drain,ductile_iron,1980,2174.9197296974853,37.762041531234175,-122.518039439027,sand,2.6680668079702112,Santa Clara,low,medium,2025-01-01,75.7,15.6,27.3,5,2013-01-22,False,none,59,monitor,3,False,functioning normally
BR-037,electrical_conduit,composite,1934,2174.9197296974853,37.762041531234175,-122.518039439027,loam,4.870269843113581,San Mateo,low,unknown,2025-02-01,133.8,18.9,41.9,12,2013-01-22,False,none,3,routine_maintenance,5,False,no issues detected
BR-037,gas_line,aluminum,1946,2174.9197296974853,37.762041531234175,-122.518039439027,sand,24.9560804960334,Contra Costa,high,extreme,2025-03-01,130.2,16.0,25.4,16,2013-01-22,False,none,27,monitor,5,False,functioning normally
BR-037,road,ductile_iron,1976,2174.9197296974853,37.762041531234175,-122.518039439027,fill,4.934402512807298,Alameda,high,unknown,2025-04-01,86.1,19.4,16.7,3,2013-01-22,False,none,4,monitor,4,False,normal operation
BR-037,sewer_pipe,PVC,1944,2174.9197296974853,37.762041531234175,-122.518039439027,sand,15.275721380774579,Solano,low,low,2025-05-01,33.2,15.4,19.2,11,2013-01-22,False,none,26,monitor,3,False,functioning normally
BR-037,road,aluminum,1989,2174.9197296974853,37.762041531234175,-122.518039439027,silt,10.530957891650832,San Mateo,high,extreme,2025-06-01,60.5,21.8,25.9,17,2013-01-22,False,none,43,monitor,5,False,no issues detected
BR-037,road,PVC,1970,2174.9197296974853,37.762041531234175,-122.518039439027,loam,22.133687983202318,San Mateo,medium,high,2025-07-01,146.2,13.5,26.2,7,2013-01-22,False,none,46,routine_maintenance,4,False,routine status
BR-037,electrical_conduit,asphalt,1999,2174.9197296974853,37.762041531234175,-122.518039439027,loam,18.882465317773587,Alameda,medium,extreme,2025-08-01,91.1,11.1,32.5,11,2013-01-22,False,none,4,monitor,4,False,no issues detected
BR-037,gas_line,ductile_iron,2017,2174.9197296974853,37.762041531234175,-122.518039439027,sand,14.938607679183525,Solano,low,low,2025-09-01,117.1,15.2,14.0,3,2013-01-22,False,none,4,monitor,3,False,no issues detected
BR-037,road,PVC,1931,2174.9197296974853,37.762041531234175,-122.518039439027,fill,0.3261738440533677,Napa,high,extreme,2025-10-01,67.4,16.5,31.4,7,2013-01-22,False,none,47,monitor,3,False,no issues detected
BR-037,road,steel,1954,2174.9197296974853,37.762041531234175,-122.518039439027,clay,21.989015305024466,Sonoma,medium,medium,2025-11-01,79.7,14.2,36.1,1,2013-01-22,False,none,56,monitor,4,False,normal operation
GL-038,water_pipe,clay,1952,3296.881221778536,38.05094087757402,-122.65305304764352,sand,11.142647836821256,Solano,low,high,2024-12-01,64.3,12.9,32.1,3,2024-12-25,True,blockage,71,schedule_repair,1,True,flow obstruction
GL-038,sewer_pipe,clay,1935,3296.881221778536,38.05094087757402,-122.65305304764352,gravel,23.279788991127774,Napa,high,low,2025-01-01,105.4,18.1,24.3,11,2025-01-12,False,none,8,monitor,3,False,routine status
GL-038,storm_drain,copper,2003,3296.881221778536,38.05094087757402,-122.65305304764352,loam,12.410715560143379,Napa,medium,extreme,2025-02-01,127.6,14.5,44.7,9,2025-02-12,True,blockage,92,schedule_repair,2,False,jammed drain overflow risk
GL-038,sewer_pipe,copper,1998,3296.881221778536,38.05094087757402,-122.65305304764352,silt,17.363320290473602,Contra Costa,medium,high,2025-03-01,76.1,17.6,21.2,14,2025-03-09,True,leak,78,inspect_soon,2,False,leak detected
GL-038,storm_drain,composite,1969,3296.881221778536,38.05094087757402,-122.65305304764352,gravel,1.785732825578957,Contra Costa,high,low,2025-04-01,72.1,19.3,9.3,8,2025-04-24,True,corrosion,95,schedule_repair,3,False,material degradation
GL-038,water_pipe,corrugated_metal,1975,3296.881221778536,38.05094087757402,-122.65305304764352,fill,18.63277450370281,Marin,high,low,2025-05-01,51.0,19.1,37.9,8,2025-05-17,True,crack,78,schedule_repair,3,False,structural crack forming
GL-038,electrical_conduit,cast_iron,1926,3296.881221778536,38.05094087757402,-122.65305304764352,clay,8.483663970693115,San Francisco,low,unknown,2025-06-01,26.5,14.5,13.5,6,2025-06-09,True,blockage,80,schedule_repair,2,False,jammed drain overflow risk
GL-038,storm_drain,aluminum,1977,3296.881221778536,38.05094087757402,-122.65305304764352,gravel,8.816761155945049,Napa,medium,extreme,2025-07-01,140.8,16.8,33.5,1,2025-07-17,True,blockage,78,schedule_repair,3,True,blockage detected
GL-038,sewer_pipe,steel,2001,3296.881221778536,38.05094087757402,-122.65305304764352,bedrock,3.0162022025112085,Alameda,low,none,2025-08-01,47.4,15.4,12.2,6,2025-08-17,False,none,46,monitor,3,False,normal operation
GL-038,storm_drain,aluminum,1979,3296.881221778536,38.05094087757402,-122.65305304764352,clay,3.7191721116870493,San Francisco,high,unknown,2025-09-01,120.0,20.4,5.7,8,2025-09-12,False,none,26,routine_maintenance,3,False,functioning normally
GL-038,electrical_conduit,polyethylene,1947,3296.881221778536,38.05094087757402,-122.65305304764352,gravel,4.688874452243179,Solano,low,high,2025-10-01,107.2,20.5,11.4,17,2025-10-17,True,leak,68,inspect_soon,3,True,fluid loss detected
GL-038,water_pipe,PVC,1988,3296.881221778536,38.05094087757402,-122.65305304764352,loam,8.239633448614509,Solano,high,extreme,2025-11-01,118.6,14.1,20.1,11,2025-10-17,True,crack,81,schedule_repair,2,False,structural crack forming
RD-039,water_pipe,clay,1957,3220.0082100273426,38.32264225336276,-122.33354902213804,clay,22.292492459393976,Santa Clara,high,low,2024-12-01,140.4,11.1,9.3,6,,False,none,3,routine_maintenance,5,False,functioning normally
RD-039,electrical_conduit,aluminum,1976,3220.0082100273426,38.32264225336276,-122.33354902213804,loam,9.238055570483347,Napa,high,extreme,2025-01-01,93.4,12.0,12.9,18,,False,none,48,routine_maintenance,3,False,normal operation
RD-039,bridge,polyethylene,1970,3220.0082100273426,38.32264225336276,-122.33354902213804,sand,18.114571366901277,Contra Costa,high,low,2025-02-01,134.6,14.4,35.6,15,,False,none,23,monitor,3,False,routine status
RD-039,gas_line,concrete,1959,3220.0082100273426,38.32264225336276,-122.33354902213804,clay,2.1211200762917706,San Francisco,low,extreme,2025-03-01,25.1,16.8,35.8,7,,False,none,26,monitor,4,False,functioning normally
RD-039,road,copper,1994,3220.0082100273426,38.32264225336276,-122.33354902213804,clay,14.79272082287105,San Mateo,high,none,2025-04-01,93.9,17.9,37.7,18,2025-04-11,True,blockage,78,inspect_soon,1,True,flow obstruction
RD-039,sewer_pipe,cast_iron,2011,3220.0082100273426,38.32264225336276,-122.33354902213804,sand,12.070519241422584,San Francisco,low,medium,2025-05-01,115.8,14.0,38.6,5,2025-05-25,True,blockage,96,schedule_repair,1,True,partial blockage
RD-039,road,aluminum,1920,3220.0082100273426,38.32264225336276,-122.33354902213804,bedrock,24.43590400962752,Santa Clara,medium,none,2025-06-01,40.7,18.0,21.8,1,2025-06-08,True,crack,70,schedule_repair,1,True,minor crack observed
RD-039,water_pipe,corrugated_metal,2016,3220.0082100273426,38.32264225336276,-122.33354902213804,bedrock,21.151786004307098,San Francisco,medium,medium,2025-07-01,111.0,21.3,39.7,1,2025-07-14,True,blockage,84,schedule_repair,1,True,flow obstruction
RD-039,road,steel,1972,3220.0082100273426,38.32264225336276,-122.33354902213804,gravel,11.395962089603644,Solano,medium,medium,2025-08-01,116.7,17.8,26.0,7,2025-08-21,True,erosion,94,schedule_repair,3,False,erosion detected
RD-039,bridge,ductile_iron,1992,3220.0082100273426,38.32264225336276,-122.33354902213804,bedrock,19.380358668216388,Sonoma,high,extreme,2025-09-01,124.6,11.9,23.8,9,2025-09-15,False,none,0,monitor,4,False,routine status
RD-039,storm_drain,clay,2008,3220.0082100273426,38.32264225336276,-122.33354902213804,clay,4.870334131461939,Alameda,high,none,2025-10-01,46.9,17.0,33.7,10,2025-10-07,True,leak,64,inspect_soon,3,False,leak detected
RD-039,electrical_conduit,polyethylene,1968,3220.0082100273426,38.32264225336276,-122.33354902213804,bedrock,14.07576275969384,Contra Costa,medium,extreme,2025-11-01,102.2,16.5,13.6,2,2025-10-07,False,none,31,monitor,4,False,normal operation
SP-040,gas_line,composite,2006,1689.4055322947452,37.78168893969307,-121.98452383469863,fill,1.918503396152186,Marin,low,high,2024-12-01,45.6,20.4,36.6,15,,False,none,15,monitor,3,False,functioning normally
SP-040,bridge,PVC,1938,1689.4055322947452,37.78168893969307,-121.98452383469863,sand,8.73525077573382,Solano,high,high,2025-01-01,110.8,14.2,22.2,2,,False,none,22,monitor,3,False,normal operation
SP-040,storm_drain,corrugated_metal,1936,1689.4055322947452,37.78168893969307,-121.98452383469863,fill,5.688519380026943,Contra Costa,medium,medium,2025-02-01,69.4,15.1,10.1,7,,False,none,27,routine_maintenance,4,False,functioning normally
SP-040,sewer_pipe,PVC,1987,1689.4055322947452,37.78168893969307,-121.98452383469863,fill,17.978647919257437,Sonoma,high,extreme,2025-03-01,89.6,17.2,9.8,18,,False,none,19,routine_maintenance,4,False,no issues detected
SP-040,storm_drain,ductile_iron,2009,1689.4055322947452,37.78168893969307,-121.98452383469863,loam,12.274906018225911,Marin,medium,none,2025-04-01,62.3,16.3,11.6,11,,False,none,16,routine_maintenance,5,False,routine status
SP-040,road,aluminum,2011,1689.4055322947452,37.78168893969307,-121.98452383469863,sand,18.780312224252782,Marin,low,none,2025-05-01,24.3,18.6,40.6,17,,False,none,35,monitor,5,False,normal operation
SP-040,sewer_pipe,aluminum,1986,1689.4055322947452,37.78168893969307,-121.98452383469863,silt,12.903181162633652,San Francisco,medium,low,2025-06-01,26.7,10.5,44.6,12,,False,none,54,monitor,5,False,no issues detected
SP-040,storm_drain,cast_iron,1974,1689.4055322947452,37.78168893969307,-121.98452383469863,sand,2.2142702071124947,Solano,medium,low,2025-07-01,11.6,16.8,19.3,10,,False,none,44,routine_maintenance,3,False,normal operation
SP-040,storm_drain,steel,1954,1689.4055322947452,37.78168893969307,-121.98452383469863,loam,18.388890026747415,Sonoma,high,extreme,2025-08-01,92.6,11.5,16.7,12,,False,none,7,monitor,3,False,normal operation
SP-040,gas_line,ductile_iron,2020,1689.4055322947452,37.78168893969307,-121.98452383469863,loam,20.828272625992106,San Mateo,medium,low,2025-09-01,127.2,13.8,13.8,2,,False,none,17,monitor,4,False,routine status
SP-040,sewer_pipe,copper,1952,1689.4055322947452,37.78168893969307,-121.98452383469863,sand,22.580679674635544,Solano,high,high,2025-10-01,3.1,17.9,38.0,5,,False,none,12,routine_maintenance,5,False,normal operation
SP-040,storm_drain,corrugated_metal,1996,1689.4055322947452,37.78168893969307,-121.98452383469863,silt,14.316446980017389,Alameda,medium,extreme,2025-11-01,9.9,11.9,13.4,2,,True,corrosion,90,schedule_repair,2,True,corrosion detected
EC-041,sewer_pipe,clay,1974,3148.4248054316213,37.235449448286495,-121.89097885039077,bedrock,18.843000285628044,Sonoma,low,high,2024-12-01,68.6,13.7,42.0,0,2024-12-23,False,none,8,monitor,3,False,routine status
EC-041,storm_drain,asphalt,1982,3148.4248054316213,37.235449448286495,-121.89097885039077,loam,18.80458744556255,Marin,low,none,2025-01-01,110.6,18.4,31.7,13,2025-01-11,True,corrosion,73,schedule_repair,2,True,corrosion detected
EC-041,storm_drain,copper,1960,3148.4248054316213,37.235449448286495,-121.89097885039077,clay,3.940836970657168,Sonoma,high,unknown,2025-02-01,23.6,17.8,40.9,6,2025-02-11,True,erosion,72,schedule_repair,1,False,erosion detected
EC-041,electrical_conduit,ductile_iron,2019,3148.4248054316213,37.235449448286495,-121.89097885039077,bedrock,4.151990584789156,Contra Costa,low,medium,2025-03-01,40.7,11.1,27.2,8,2025-03-11,False,none,36,routine_maintenance,5,False,normal operation
EC-041,bridge,composite,1978,3148.4248054316213,37.235449448286495,-121.89097885039077,loam,1.8254377300455449,Sonoma,high,extreme,2025-04-01,34.8,16.9,32.6,0,2025-04-21,True,erosion,93,schedule_repair,1,False,soil erosion around asset
EC-041,electrical_conduit,ductile_iron,2016,3148.4248054316213,37.235449448286495,-121.89097885039077,bedrock,8.032926642176967,Solano,high,none,2025-05-01,59.8,11.8,29.8,9,2025-05-07,True,rupture,93,schedule_repair,2,False,critical damage
EC-041,storm_drain,PVC,1920,3148.4248054316213,37.235449448286495,-121.89097885039077,sand,11.861566273327378,San Mateo,low,medium,2025-06-01,33.7,13.0,38.2,12,2025-06-16,False,none,29,monitor,5,False,functioning normally
EC-041,bridge,asphalt,1978,3148.4248054316213,37.235449448286495,-121.89097885039077,clay,24.93294321758002,Santa Clara,medium,none,2025-07-01,52.9,15.5,38.4,11,2025-07-25,False,none,42,routine_maintenance,3,False,no issues detected
EC-041,electrical_conduit,polyethylene,1993,3148.4248054316213,37.235449448286495,-121.89097885039077,gravel,10.801794765506795,Alameda,low,low,2025-08-01,109.2,11.3,28.6,3,2025-08-15,True,crack,77,schedule_repair,2,True,surface crack detected
EC-041,bridge,ductile_iron,1996,3148.4248054316213,37.235449448286495,-121.89097885039077,loam,18.161430917891696,Napa,high,unknown,2025-09-01,91.6,21.9,30.3,6,2025-09-14,False,none,27,monitor,5,False,functioning normally
EC-041,bridge,corrugated_metal,2013,3148.4248054316213,37.235449448286495,-121.89097885039077,gravel,17.34269423969771,Solano,high,none,2025-10-01,12.2,12.0,41.9,9,2025-10-06,False,none,45,monitor,4,False,routine status
EC-041,storm_drain,concrete,1920,3148.4248054316213,37.235449448286495,-121.89097885039077,gravel,5.155577380525125,Napa,high,high,2025-11-01,95.6,19.4,42.2,6,2025-10-06,True,blockage,65,schedule_repair,1,True,jammed drain overflow risk
WP-042,storm_drain,steel,1920,3660.9222989452046,38.47055608512499,-122.67722262742258,fill,1.516884243961159,Contra Costa,high,low,2024-12-01,71.5,20.0,31.6,14,2024-12-15,True,corrosion,80,schedule_repair,3,False,corrosion crack forming
WP-042,road,corrugated_metal,1968,3660.9222989452046,38.47055608512499,-122.67722262742258,bedrock,13.668717734893754,San Mateo,high,medium,2025-01-01,140.1,21.9,5.3,18,2025-01-07,True,leak,99,inspect_soon,3,True,fluid loss detected
WP-042,bridge,concrete,1923,3660.9222989452046,38.47055608512499,-122.67722262742258,gravel,17.514903087024543,Contra Costa,high,medium,2025-02-01,43.4,15.1,9.2,6,2025-02-21,True,leak,64,schedule_repair,3,False,leak detected
WP-042,storm_drain,copper,2020,3660.9222989452046,38.47055608512499,-122.67722262742258,silt,24.94176576582335,Solano,low,none,2025-03-01,108.9,20.5,39.3,13,2025-03-14,True,leak,61,schedule_repair,3,False,leak detected
WP-042,water_pipe,steel,1942,3660.9222989452046,38.47055608512499,-122.67722262742258,silt,8.997531678865883,Contra Costa,high,low,2025-04-01,109.6,21.5,8.4,13,2025-04-18,False,none,55,monitor,4,False,routine status
WP-042,electrical_conduit,cast_iron,1968,3660.9222989452046,38.47055608512499,-122.67722262742258,fill,22.402037260255668,San Francisco,high,low,2025-05-01,33.2,12.1,13.5,17,2025-05-21,False,none,49,monitor,3,False,no issues detected
WP-042,sewer_pipe,aluminum,1926,3660.9222989452046,38.47055608512499,-122.67722262742258,clay,9.578861003295042,Napa,high,medium,2025-06-01,135.4,15.8,14.2,9,2025-06-06,True,corrosion,65,schedule_repair,3,True,material degradation
WP-042,gas_line,clay,1973,3660.9222989452046,38.47055608512499,-122.67722262742258,gravel,17.243352786255837,Solano,high,extreme,2025-07-01,73.6,10.7,29.0,2,2025-07-23,True,crack,67,inspect_soon,2,True,crack in structure
WP-042,storm_drain,concrete,1959,3660.9222989452046,38.47055608512499,-122.67722262742258,fill,14.971050839238723,Marin,medium,unknown,2025-08-01,101.8,17.4,28.1,5,2025-08-17,True,corrosion,61,schedule_repair,2,True,rust formation
WP-042,gas_line,polyethylene,1924,3660.9222989452046,38.47055608512499,-122.67722262742258,bedrock,1.3790796433685886,Santa Clara,high,low,2025-09-01,21.9,17.0,16.6,8,2025-09-12,True,crack,82,schedule_repair,1,True,structural crack forming
WP-042,water_pipe,copper,1954,3660.9222989452046,38.47055608512499,-122.67722262742258,sand,2.012461983255059,San Francisco,high,high,2025-10-01,38.6,12.4,13.3,13,2025-10-08,False,none,17,monitor,5,False,routine status
WP-042,bridge,aluminum,1960,3660.9222989452046,38.47055608512499,-122.67722262742258,clay,0.5760682895670998,Solano,low,extreme,2025-11-01,87.9,19.6,35.6,7,2025-10-08,False,none,19,routine_maintenance,4,False,functioning normally
SD-043,sewer_pipe,ductile_iron,2021,1198.798400495857,37.70395343397007,-122.00802737186578,gravel,9.302213474284839,Santa Clara,high,high,2024-12-01,47.8,10.4,42.4,0,,False,none,47,routine_maintenance,5,False,no issues detected
SD-043,gas_line,copper,1941,1198.798400495857,37.70395343397007,-122.00802737186578,gravel,18.648961886862722,Santa Clara,high,unknown,2025-01-01,74.9,19.7,7.1,2,2025-01-07,False,none,35,monitor,4,False,routine status
SD-043,gas_line,steel,1976,1198.798400495857,37.70395343397007,-122.00802737186578,clay,4.364734005794283,Solano,low,none,2025-02-01,56.1,10.3,10.3,5,2025-02-22,True,blockage,79,schedule_repair,2,True,partial blockage
SD-043,electrical_conduit,composite,2021,1198.798400495857,37.70395343397007,-122.00802737186578,silt,15.160495906817705,Napa,low,low,2025-03-01,96.0,17.9,30.7,0,2025-03-25,True,blockage,63,schedule_repair,2,False,partial blockage
SD-043,storm_drain,composite,2001,1198.798400495857,37.70395343397007,-122.00802737186578,fill,7.258053934290982,Sonoma,high,unknown,2025-04-01,73.0,10.9,37.2,17,2025-04-24,True,crack,74,schedule_repair,2,False,surface crack detected
SD-043,electrical_conduit,PVC,2022,1198.798400495857,37.70395343397007,-122.00802737186578,fill,19.92500703237729,Sonoma,low,medium,2025-05-01,0.7,13.0,36.6,9,2025-05-17,True,erosion,89,inspect_soon,2,True,erosion damage
SD-043,water_pipe,ductile_iron,2019,1198.798400495857,37.70395343397007,-122.00802737186578,clay,19.959992501879366,Alameda,low,low,2025-06-01,97.4,18.7,33.8,16,2025-06-15,True,leak,79,schedule_repair,1,True,fluid loss detected
SD-043,bridge,ductile_iron,1970,1198.798400495857,37.70395343397007,-122.00802737186578,bedrock,19.387132564940526,San Mateo,high,extreme,2025-07-01,63.3,13.4,40.5,0,2025-07-23,False,none,18,monitor,4,False,routine status
SD-043,bridge,ductile_iron,1991,1198.798400495857,37.70395343397007,-122.00802737186578,loam,13.14093543652604,Alameda,low,extreme,2025-08-01,51.2,16.1,13.7,7,2025-08-15,True,erosion,83,inspect_soon,2,False,erosion undermining structure
SD-043,sewer_pipe,PVC,1931,1198.798400495857,37.70395343397007,-122.00802737186578,clay,7.151838847075363,Alameda,medium,extreme,2025-09-01,14.1,21.0,9.3,11,2025-09-21,True,erosion,68,inspect_soon,2,False,erosion detected
SD-043,bridge,copper,1965,1198.798400495857,37.70395343397007,-122.00802737186578,bedrock,20.23538181282644,Napa,medium,extreme,2025-10-01,33.0,10.6,29.6,18,2025-10-15,True,blockage,80,schedule_repair,1,False,jammed drain overflow risk
SD-043,water_pipe,aluminum,2003,1198.798400495857,37.70395343397007,-122.00802737186578,silt,4.697387117285939,Contra Costa,low,extreme,2025-11-01,33.5,19.7,37.9,13,2025-10-15,True,corrosion,97,inspect_soon,2,False,corrosion detected
WP-044,bridge,concrete,1972,4237.244289036993,37.51604558902421,-121.94243755093504,bedrock,7.281281329258697,Marin,low,medium,2024-12-01,140.2,10.8,28.3,18,2021-05-24,False,none,4,monitor,5,False,routine status
WP-044,water_pipe,steel,1992,4237.244289036993,37.51604558902421,-121.94243755093504,loam,4.643723186182683,Solano,low,high,2025-01-01,64.8,11.5,43.5,16,2021-05-24,False,none,33,monitor,3,False,routine status
